"id_question","finished","thread_length","outstd_count","contains_outstanding"
"61,855",0,3,2,yes
"61,857",0,7,4,yes
"61,858",0,4,4,yes
"61,860",0,16,15,yes
"61,861",1,8,8,yes
"61,864",0,6,6,yes
"61,866",1,4,4,yes
"61,867",0,2,1,yes
"61,872",0,4,4,yes
"61,875",0,3,2,yes
"61,878",0,2,1,yes
"61,879",1,4,2,yes
"61,881",1,4,2,yes
"61,884",1,13,13,yes
"61,886",0,3,2,yes
"61,888",1,3,3,yes
"61,889",0,7,7,yes
"61,890",0,3,3,yes
"61,893",0,3,2,yes
"61,894",1,2,2,yes
"61,895",0,5,4,yes
"61,896",1,2,2,yes
"61,898",1,6,6,yes
"61,901",1,2,1,yes
"61,902",1,6,3,yes
"61,904",0,4,2,yes
"61,905",0,15,8,yes
"61,906",0,7,6,yes
"61,907",1,11,11,yes
"61,908",0,3,3,yes
"61,911",1,2,1,yes
"61,916",0,11,10,yes
"61,917",0,11,7,yes
"61,918",0,2,1,yes
"61,919",1,5,4,yes
"61,923",0,4,2,yes
"61,927",1,6,6,yes
"61,931",0,6,6,yes
"61,933",0,1,0,no
"61,934",0,4,2,yes
"61,936",1,4,2,yes
"61,937",0,4,4,yes
"61,938",0,3,3,yes
"61,939",0,2,1,yes
"61,941",0,2,2,yes
"61,942",1,4,3,yes
"61,943",0,2,1,yes
"61,944",1,4,4,yes
"61,946",1,5,4,yes
"61,949",0,6,5,yes
"61,952",1,6,4,yes
"61,953",0,4,4,yes
"61,954",0,4,4,yes
"61,957",0,4,1,yes
"61,959",0,7,7,yes
"61,961",1,6,3,yes
"61,962",0,8,5,yes
"61,964",0,3,2,yes
"61,969",1,4,2,yes
"61,971",1,4,4,yes
"61,972",0,3,3,yes
"61,973",0,3,3,yes
"61,974",0,8,6,yes
"61,979",1,7,6,yes
"61,980",0,3,2,yes
"61,984",1,6,6,yes
"61,985",0,4,2,yes
"61,987",1,3,3,yes
"61,989",1,4,2,yes
"61,990",1,7,7,yes
"61,993",1,2,2,yes
"61,995",1,8,8,yes
"61,996",1,6,3,yes
"61,999",1,6,6,yes
"62,001",1,9,8,yes
"62,004",0,11,7,yes
"62,008",1,8,5,yes
"62,010",1,6,6,yes
"62,013",0,2,2,yes
"62,016",0,9,6,yes
"62,017",1,4,2,yes
"62,018",0,3,2,yes
"62,020",1,15,15,yes
"62,021",0,13,10,yes
"62,022",0,5,4,yes
"62,024",0,9,8,yes
"62,034",0,6,2,yes
"62,038",0,4,3,yes
"62,040",0,10,10,yes
"62,043",0,2,1,yes
"62,045",0,4,4,yes
"62,046",0,4,3,yes
"62,047",1,5,5,yes
"62,052",0,4,4,yes
"62,053",1,3,1,yes
"62,056",0,2,2,yes
"62,060",0,2,1,yes
"62,061",0,5,5,yes
"62,062",1,3,2,yes
"62,063",0,2,1,yes
"62,065",0,6,4,yes
"62,066",0,21,20,yes
"62,067",0,8,4,yes
"62,070",0,2,1,yes
"62,071",1,3,2,yes
"62,074",0,3,2,yes
"62,075",0,4,3,yes
"62,080",0,7,6,yes
"62,082",0,3,2,yes
"62,084",1,8,4,yes
"62,085",0,3,1,yes
"62,086",1,5,4,yes
"62,089",1,11,11,yes
"62,092",0,4,3,yes
"62,095",1,4,4,yes
"62,096",1,7,5,yes
"62,097",1,6,4,yes
"62,099",0,5,3,yes
"62,101",1,2,1,yes
"62,102",0,2,1,yes
"62,106",0,4,3,yes
"62,107",0,6,3,yes
"62,109",0,3,3,yes
"62,111",1,6,4,yes
"62,112",0,4,2,yes
"62,114",0,4,2,yes
"62,118",1,3,2,yes
"62,120",0,6,5,yes
"62,121",1,5,3,yes
"62,123",0,6,6,yes
"62,124",0,3,3,yes
"62,126",1,9,5,yes
"62,127",1,11,7,yes
"62,129",0,4,4,yes
"62,130",0,3,3,yes
"62,131",0,3,1,yes
"62,135",0,1,0,no
"62,137",0,5,1,yes
"62,138",1,2,2,yes
"62,141",0,10,8,yes
"62,142",0,1,0,no
"62,144",1,4,4,yes
"62,148",1,16,14,yes
"62,149",0,15,12,yes
"62,150",0,2,1,yes
"62,152",0,2,1,yes
"62,153",0,1,0,no
"62,156",1,2,2,yes
"62,158",0,2,1,yes
"62,161",1,3,3,yes
"62,165",0,5,2,yes
"62,167",0,8,7,yes
"62,168",0,14,13,yes
"62,170",0,1,0,no
"62,174",0,6,6,yes
"62,175",1,11,10,yes
"62,176",1,9,6,yes
"62,177",1,3,3,yes
"62,180",1,2,2,yes
"62,182",1,10,10,yes
"62,183",0,4,4,yes
"62,186",0,5,5,yes
"62,187",1,2,0,no
"62,189",1,2,1,yes
"62,190",0,2,1,yes
"62,191",0,3,2,yes
"62,192",1,2,1,yes
"62,196",0,3,2,yes
"62,199",0,2,1,yes
"62,201",1,2,1,yes
"62,204",0,20,11,yes
"62,205",0,4,4,yes
"62,206",0,5,4,yes
"62,208",1,6,4,yes
"62,211",0,13,10,yes
"62,213",1,3,2,yes
"62,215",1,4,4,yes
"62,216",1,8,6,yes
"62,217",0,8,7,yes
"62,218",0,8,8,yes
"62,219",0,6,4,yes
"62,221",0,11,7,yes
"62,223",1,6,6,yes
"62,230",0,8,8,yes
"62,232",0,4,4,yes
"62,233",0,17,16,yes
"62,235",0,3,2,yes
"62,237",0,7,5,yes
"62,239",0,6,3,yes
"62,240",0,4,3,yes
"62,241",1,3,3,yes
"62,242",0,4,3,yes
"62,243",0,6,5,yes
"62,244",1,8,6,yes
"62,248",0,6,6,yes
"62,249",1,5,5,yes
"62,251",0,5,5,yes
"62,252",1,5,5,yes
"62,254",0,13,12,yes
"62,255",1,5,3,yes
"62,259",0,3,2,yes
"62,262",1,6,4,yes
"62,263",1,7,7,yes
"62,265",0,1,0,no
"62,267",0,8,5,yes
"62,271",0,7,3,yes
"62,272",0,12,11,yes
"62,274",0,5,3,yes
"62,277",0,2,1,yes
"62,278",0,11,8,yes
"62,280",1,5,4,yes
"62,281",0,6,3,yes
"62,282",1,8,8,yes
"62,286",0,16,16,yes
"62,289",1,5,3,yes
"62,290",1,6,6,yes
"62,294",0,4,2,yes
"62,295",1,4,2,yes
"62,297",1,7,7,yes
"62,298",1,8,8,yes
"62,299",0,5,3,yes
"62,301",1,8,5,yes
"62,304",0,3,3,yes
"62,306",0,2,1,yes
"62,307",1,6,4,yes
"62,309",0,7,7,yes
"62,311",0,6,3,yes
"62,315",1,6,6,yes
"62,317",0,7,4,yes
"62,320",0,10,7,yes
"62,321",0,4,3,yes
"62,323",1,5,4,yes
"62,326",0,5,3,yes
"62,327",1,10,5,yes
"62,328",0,2,1,yes
"62,330",0,7,4,yes
"62,331",1,4,3,yes
"62,335",1,13,8,yes
"62,338",1,13,9,yes
"62,340",0,3,1,yes
"62,341",0,6,6,yes
"62,343",1,4,2,yes
"62,345",1,12,9,yes
"62,347",1,10,10,yes
"62,351",1,6,6,yes
"62,352",1,4,2,yes
"62,353",0,4,1,yes
"62,358",1,2,0,no
"62,360",1,8,7,yes
"62,361",1,12,6,yes
"62,362",0,1,0,no
"62,363",0,10,6,yes
"62,364",0,3,3,yes
"62,365",0,5,3,yes
"62,371",0,1,1,yes
"62,372",1,6,3,yes
"62,374",0,5,2,yes
"62,375",0,3,2,yes
"62,377",0,1,0,no
"62,379",1,6,5,yes
"62,380",1,4,4,yes
"62,381",0,9,4,yes
"62,383",0,2,2,yes
"62,384",0,7,6,yes
"62,386",1,3,2,yes
"62,387",0,6,3,yes
"62,388",0,5,4,yes
"62,390",1,4,2,yes
"62,393",1,5,3,yes
"62,394",1,6,4,yes
"62,397",0,2,1,yes
"62,399",0,3,2,yes
"62,402",1,2,1,yes
"62,404",0,3,3,yes
"62,405",0,1,0,no
"62,410",1,4,4,yes
"62,411",1,4,4,yes
"62,413",1,6,4,yes
"62,414",1,7,4,yes
"62,416",0,1,0,no
"62,418",0,15,7,yes
"62,421",0,4,2,yes
"62,422",1,13,13,yes
"62,426",1,2,1,yes
"62,427",0,16,11,yes
"62,430",1,5,3,yes
"62,431",0,3,2,yes
"62,435",0,1,0,no
"62,436",0,8,8,yes
"62,437",0,7,3,yes
"62,438",0,4,2,yes
"62,439",1,3,3,yes
"62,442",1,4,4,yes
"62,445",0,8,4,yes
"62,446",0,4,4,yes
"62,448",0,10,10,yes
"62,449",1,10,10,yes
"62,452",0,9,5,yes
"62,455",1,29,22,yes
"62,457",0,4,2,yes
"62,459",0,5,5,yes
"62,460",0,10,7,yes
"62,464",1,6,3,yes
"62,467",0,3,2,yes
"62,468",0,8,7,yes
"62,470",1,11,11,yes
"62,471",0,2,2,yes
"62,473",1,3,3,yes
"62,478",0,1,1,yes
"62,481",1,5,4,yes
"62,482",1,18,10,yes
"62,483",0,9,6,yes
"62,490",0,5,3,yes
"62,491",0,13,6,yes
"62,493",0,1,0,no
"62,495",1,5,5,yes
"62,496",1,3,1,yes
"62,497",0,4,4,yes
"62,499",1,4,0,no
"62,500",1,6,6,yes
"62,501",0,4,2,yes
"62,510",0,8,4,yes
"62,512",0,6,3,yes
"62,513",0,5,4,yes
"62,514",1,4,2,yes
"62,515",0,6,5,yes
"62,522",0,12,10,yes
"62,523",1,4,4,yes
"62,524",1,3,1,yes
"62,526",0,3,2,yes
"62,527",0,2,0,no
"62,531",0,3,1,yes
"62,534",1,2,1,yes
"62,536",1,12,11,yes
"62,537",1,6,6,yes
"62,538",1,4,4,yes
"62,541",0,7,7,yes
"62,544",0,1,0,no
"62,545",0,2,2,yes
"62,546",0,4,2,yes
"62,547",0,3,2,yes
"62,549",0,2,1,yes
"62,552",0,2,1,yes
"62,553",0,3,2,yes
"62,556",0,16,16,yes
"62,559",0,3,2,yes
"62,560",1,8,8,yes
"62,561",0,15,15,yes
"62,563",0,4,4,yes
"62,567",1,2,1,yes
"62,568",0,5,3,yes
"62,569",1,11,10,yes
"62,571",1,3,3,yes
"62,573",0,2,1,yes
"62,574",1,8,4,yes
"62,576",1,3,3,yes
"62,578",0,2,1,yes
"62,580",1,3,3,yes
"62,582",0,4,3,yes
"62,584",0,2,2,yes
"62,587",0,3,2,yes
"62,588",0,5,2,yes
"62,590",1,4,4,yes
"62,591",0,5,5,yes
"62,594",0,3,2,yes
"62,595",0,7,4,yes
"62,596",1,5,4,yes
"62,598",1,7,6,yes
"62,600",0,7,4,yes
"62,607",0,2,1,yes
"62,608",0,4,3,yes
"62,609",1,2,2,yes
"62,610",0,24,17,yes
"62,611",1,3,3,yes
"62,613",0,6,4,yes
"62,614",0,12,10,yes
"62,616",0,4,3,yes
"62,618",1,6,5,yes
"62,625",1,6,6,yes
"62,627",0,3,3,yes
"62,628",0,2,2,yes
"62,629",1,7,6,yes
"62,630",0,8,8,yes
"62,633",0,6,6,yes
"62,634",0,5,3,yes
"62,636",0,5,4,yes
"62,639",1,3,2,yes
"62,640",0,5,4,yes
"62,641",0,8,8,yes
"62,643",0,5,3,yes
"62,644",1,8,5,yes
"62,647",0,2,2,yes
"62,650",0,4,3,yes
"62,654",0,8,7,yes
"62,659",0,13,4,yes
"62,666",0,2,1,yes
"62,667",0,4,3,yes
"62,669",0,18,8,yes
"62,670",1,3,3,yes
"62,672",0,5,3,yes
"62,673",0,9,9,yes
"62,674",0,5,3,yes
"62,680",0,4,2,yes
"62,681",1,7,4,yes
"62,682",0,3,2,yes
"62,685",0,18,9,yes
"62,686",0,5,5,yes
"62,688",1,7,6,yes
"62,692",1,9,9,yes
"62,693",1,2,1,yes
"62,697",1,11,11,yes
"62,700",0,8,5,yes
"62,701",0,5,3,yes
"62,703",0,5,3,yes
"62,706",0,2,1,yes
"62,707",0,1,1,yes
"62,708",0,5,4,yes
"62,709",0,2,2,yes
"62,711",0,5,3,yes
"62,712",1,9,5,yes
"62,714",0,8,8,yes
"62,716",1,3,2,yes
"62,717",1,4,2,yes
"62,719",0,4,4,yes
"62,722",0,5,4,yes
"62,724",1,2,1,yes
"62,727",0,2,1,yes
"62,728",0,3,3,yes
"62,729",0,8,5,yes
"62,732",1,7,6,yes
"62,733",1,13,13,yes
"62,734",1,3,3,yes
"62,736",0,12,11,yes
"62,742",0,7,5,yes
"62,743",0,9,7,yes
"62,744",1,8,4,yes
"62,746",0,6,5,yes
"62,750",0,8,4,yes
"62,755",1,7,7,yes
"62,756",0,4,3,yes
"62,759",0,3,3,yes
"62,761",0,3,3,yes
"62,762",0,4,2,yes
"62,764",1,7,5,yes
"62,767",0,3,1,yes
"62,769",1,8,6,yes
"62,771",0,8,6,yes
"62,780",0,5,3,yes
"62,783",0,2,1,yes
"62,787",0,4,4,yes
"62,788",1,4,4,yes
"62,790",0,3,2,yes
"62,791",0,22,22,yes
"62,796",0,12,11,yes
"62,798",1,4,4,yes
"62,800",1,9,7,yes
"62,801",0,12,12,yes
"62,803",1,16,16,yes
"62,805",0,3,2,yes
"62,806",1,4,3,yes
"62,808",1,13,6,yes
"62,809",0,7,7,yes
"62,811",0,3,3,yes
"62,813",0,12,6,yes
"62,815",1,7,7,yes
"62,816",0,6,4,yes
"62,820",0,7,5,yes
"62,822",1,6,6,yes
"62,824",0,2,1,yes
"62,827",1,6,6,yes
"62,830",0,1,1,yes
"62,832",0,16,11,yes
"62,833",1,11,8,yes
"62,834",0,9,9,yes
"62,835",0,10,7,yes
"62,837",1,8,5,yes
"62,838",0,6,2,yes
"62,839",0,7,6,yes
"62,841",1,8,4,yes
"62,842",1,18,12,yes
"62,844",0,4,4,yes
"62,847",0,23,12,yes
"62,848",1,5,2,yes
"62,852",1,8,7,yes
"62,853",0,4,4,yes
"62,854",0,12,11,yes
"62,856",0,9,6,yes
"62,858",0,10,10,yes
"62,861",0,6,5,yes
"62,862",0,9,7,yes
"62,863",0,11,5,yes
"62,864",0,3,3,yes
"62,867",1,22,22,yes
"62,869",1,7,5,yes
"62,870",0,1,0,no
"62,873",0,1,0,no
"62,874",0,3,2,yes
"62,875",0,3,2,yes
"62,876",0,6,4,yes
"62,880",0,4,2,yes
"62,881",0,7,3,yes
"62,883",0,7,7,yes
"62,885",0,13,13,yes
"62,886",0,4,2,yes
"62,888",0,3,1,yes
"62,889",0,3,3,yes
"62,890",0,8,6,yes
"62,891",0,7,4,yes
"62,900",0,6,5,yes
"62,901",1,4,4,yes
"62,904",0,2,1,yes
"62,905",0,1,0,no
"62,908",0,13,6,yes
"62,911",0,2,1,yes
"62,912",0,8,4,yes
"62,913",0,3,3,yes
"62,915",0,2,0,no
"62,917",1,3,2,yes
"62,918",0,3,2,yes
"62,919",0,2,1,yes
"62,922",0,3,2,yes
"62,924",1,6,4,yes
"62,925",0,7,5,yes
"62,926",0,3,2,yes
"62,927",1,2,1,yes
"62,932",0,13,12,yes
"62,933",0,16,12,yes
"62,935",0,7,4,yes
"62,937",1,12,8,yes
"62,947",1,9,6,yes
"62,950",1,3,0,no
"62,954",1,7,5,yes
"62,955",0,5,4,yes
"62,956",1,11,7,yes
"62,957",0,5,2,yes
"62,958",1,18,11,yes
"62,959",0,5,5,yes
"62,960",1,28,24,yes
"62,961",0,2,1,yes
"62,963",0,1,0,no
"62,964",1,11,11,yes
"62,965",1,3,2,yes
"62,967",1,7,7,yes
"62,968",1,11,11,yes
"62,969",1,3,3,yes
"62,971",0,5,5,yes
"62,972",0,6,3,yes
"62,977",0,2,1,yes
"62,980",0,5,4,yes
"62,983",0,7,7,yes
"62,985",0,4,2,yes
"62,988",0,4,2,yes
"62,991",1,12,7,yes
"62,992",0,6,3,yes
"62,993",0,3,3,yes
"62,995",1,11,8,yes
"63,001",0,2,1,yes
"63,004",0,3,2,yes
"63,005",0,1,1,yes
"63,006",0,5,2,yes
"63,007",0,4,2,yes
"63,008",0,2,1,yes
"63,009",0,3,1,yes
"63,011",0,8,7,yes
"63,012",1,4,3,yes
"63,014",0,5,3,yes
"63,015",1,2,1,yes
"63,017",0,2,2,yes
"63,020",0,1,0,no
"63,021",0,8,5,yes
"63,023",0,5,3,yes
"63,025",1,2,1,yes
"63,026",0,3,2,yes
"63,030",0,3,3,yes
"63,031",0,6,4,yes
"63,032",0,2,0,no
"63,034",0,5,2,yes
"63,035",0,3,1,yes
"63,037",0,12,9,yes
"63,039",1,17,16,yes
"63,041",0,4,4,yes
"63,042",0,1,1,yes
"63,044",1,3,3,yes
"63,049",0,5,3,yes
"63,051",1,3,2,yes
"63,056",0,3,2,yes
"63,058",1,13,13,yes
"63,062",1,10,6,yes
"63,065",0,7,5,yes
"63,066",1,8,4,yes
"63,067",0,2,1,yes
"63,068",0,4,4,yes
"63,069",0,7,6,yes
"63,072",1,5,3,yes
"63,073",0,6,6,yes
"63,076",0,8,6,yes
"63,081",0,2,1,yes
"63,082",1,3,3,yes
"63,083",0,6,2,yes
"63,084",0,4,2,yes
"63,085",1,10,10,yes
"63,088",0,9,4,yes
"63,089",0,3,1,yes
"63,090",0,5,4,yes
"63,092",0,16,15,yes
"63,093",0,7,7,yes
"63,095",0,10,5,yes
"63,098",0,5,5,yes
"63,099",0,8,4,yes
"63,101",0,12,9,yes
"63,102",0,6,6,yes
"63,103",0,3,2,yes
"63,104",0,7,5,yes
"63,107",0,9,8,yes
"63,108",0,7,7,yes
"63,109",1,3,3,yes
"63,113",0,1,1,yes
"63,114",0,6,6,yes
"63,117",0,11,10,yes
"63,120",1,7,7,yes
"63,122",0,6,3,yes
"63,125",0,3,3,yes
"63,128",0,3,1,yes
"63,129",0,1,0,no
"63,131",0,7,4,yes
"63,132",1,13,13,yes
"63,133",0,30,28,yes
"63,136",0,5,4,yes
"63,140",1,11,6,yes
"63,143",1,13,13,yes
"63,145",0,8,6,yes
"63,149",1,6,6,yes
"63,152",0,4,3,yes
"63,153",1,15,13,yes
"63,157",0,15,14,yes
"63,159",1,17,14,yes
"63,160",0,4,2,yes
"63,161",0,2,1,yes
"63,162",1,6,2,yes
"63,166",0,6,4,yes
"63,167",1,10,10,yes
"63,170",0,3,3,yes
"63,171",1,7,3,yes
"63,174",1,6,2,yes
"63,178",1,7,2,yes
"63,181",0,3,2,yes
"63,182",1,3,1,yes
"63,185",1,10,5,yes
"63,188",0,6,1,yes
"63,192",0,9,5,yes
"63,196",0,4,2,yes
"63,198",0,7,4,yes
"63,199",0,6,3,yes
"63,200",0,2,1,yes
"63,201",0,5,3,yes
"63,202",0,2,1,yes
"63,203",0,10,6,yes
"63,204",0,5,3,yes
"63,205",0,6,4,yes
"63,206",0,6,3,yes
"63,210",0,1,0,no
"63,211",1,2,2,yes
"63,213",1,8,4,yes
"63,214",1,2,1,yes
"63,216",0,7,5,yes
"63,217",0,6,3,yes
"63,220",1,19,13,yes
"63,221",1,3,2,yes
"63,223",0,4,3,yes
"63,226",0,5,3,yes
"63,227",1,9,6,yes
"63,230",0,2,2,yes
"63,232",0,11,10,yes
"63,235",1,3,2,yes
"63,237",1,3,2,yes
"63,239",0,6,3,yes
"63,241",0,3,1,yes
"63,243",0,2,0,no
"63,244",1,7,7,yes
"63,245",0,3,2,yes
"63,247",0,5,3,yes
"63,248",0,9,5,yes
"63,251",0,4,4,yes
"63,252",1,3,2,yes
"63,254",0,17,10,yes
"63,255",0,2,2,yes
"63,256",0,7,4,yes
"63,258",0,7,7,yes
"63,259",1,6,6,yes
"63,263",0,3,3,yes
"63,264",1,6,4,yes
"63,268",0,4,2,yes
"63,270",1,7,7,yes
"63,271",1,7,5,yes
"63,272",0,4,1,yes
"63,274",1,4,4,yes
"63,276",0,3,2,yes
"63,278",0,6,5,yes
"63,281",0,7,3,yes
"63,282",0,3,1,yes
"63,286",0,6,3,yes
"63,289",0,34,34,yes
"63,290",1,6,6,yes
"63,291",0,7,4,yes
"63,294",0,4,2,yes
"63,301",1,4,2,yes
"63,302",0,2,0,no
"63,305",0,8,8,yes
"63,306",0,9,9,yes
"63,308",0,4,3,yes
"63,309",1,3,1,yes
"63,310",0,2,1,yes
"63,314",0,3,3,yes
"63,315",0,8,8,yes
"63,317",0,3,1,yes
"63,318",1,4,4,yes
"63,322",0,7,7,yes
"63,323",0,5,4,yes
"63,324",0,4,4,yes
"63,325",0,4,2,yes
"63,327",0,3,3,yes
"63,329",0,7,7,yes
"63,330",0,9,7,yes
"63,332",0,2,1,yes
"63,334",0,3,2,yes
"63,336",0,3,1,yes
"63,338",1,3,1,yes
"63,339",1,9,7,yes
"63,341",0,1,0,no
"63,342",1,6,6,yes
"63,343",0,3,1,yes
"63,349",1,8,8,yes
"63,351",1,4,3,yes
"63,354",0,4,2,yes
"63,355",0,2,1,yes
"63,356",1,4,3,yes
"63,357",0,3,1,yes
"63,359",0,7,4,yes
"63,361",1,8,7,yes
"63,362",0,5,5,yes
"63,366",0,7,6,yes
"63,367",0,7,5,yes
"63,368",1,6,6,yes
"63,372",1,9,9,yes
"63,377",0,2,2,yes
"63,378",1,7,7,yes
"63,381",1,5,5,yes
"63,384",1,2,2,yes
"63,385",1,10,10,yes
"63,386",1,3,1,yes
"63,387",1,5,5,yes
"63,388",0,5,5,yes
"63,389",1,13,13,yes
"63,391",1,2,1,yes
"63,393",1,5,4,yes
"63,394",0,4,3,yes
"63,395",0,9,7,yes
"63,400",0,8,8,yes
"63,405",1,9,9,yes
"63,406",0,2,1,yes
"63,407",0,9,5,yes
"63,410",0,12,6,yes
"63,413",1,4,3,yes
"63,415",1,25,25,yes
"63,417",0,2,1,yes
"63,419",0,11,8,yes
"63,422",1,2,2,yes
"63,423",0,3,2,yes
"63,427",0,5,4,yes
"63,428",0,2,1,yes
"63,429",0,3,2,yes
"63,430",1,10,10,yes
"63,432",1,9,8,yes
"63,434",0,2,1,yes
"63,436",0,4,3,yes
"63,437",0,9,4,yes
"63,438",0,5,2,yes
"63,441",1,5,2,yes
"63,442",0,2,2,yes
"63,443",1,4,4,yes
"63,444",0,45,34,yes
"63,449",0,3,3,yes
"63,451",1,6,2,yes
"63,452",0,1,0,no
"63,455",1,3,3,yes
"63,458",1,5,2,yes
"63,460",1,9,9,yes
"63,461",0,3,3,yes
"63,465",1,10,9,yes
"63,466",1,5,3,yes
"63,467",0,8,5,yes
"63,468",1,3,2,yes
"63,469",0,2,1,yes
"63,471",0,6,5,yes
"63,478",1,5,3,yes
"63,482",0,8,8,yes
"63,484",1,2,2,yes
"63,486",0,3,2,yes
"63,489",0,8,5,yes
"63,490",0,6,3,yes
"63,491",0,1,0,no
"63,492",0,6,6,yes
"63,493",0,11,10,yes
"63,494",1,8,8,yes
"63,496",0,4,3,yes
"63,505",1,6,6,yes
"63,506",0,3,1,yes
"63,507",1,17,17,yes
"63,509",1,5,5,yes
"63,510",0,2,2,yes
"63,512",0,4,3,yes
"63,515",0,9,4,yes
"63,517",1,4,3,yes
"63,518",1,3,3,yes
"63,519",1,6,3,yes
"63,520",0,3,2,yes
"63,521",1,4,4,yes
"63,523",0,6,3,yes
"63,524",0,5,4,yes
"63,527",0,2,1,yes
"63,531",1,7,3,yes
"63,533",0,1,0,no
"63,535",0,3,1,yes
"63,536",0,4,4,yes
"63,537",1,10,10,yes
"63,540",0,3,2,yes
"63,541",0,3,3,yes
"63,542",1,9,9,yes
"63,543",0,5,3,yes
"63,545",0,4,3,yes
"63,547",0,7,6,yes
"63,549",0,10,7,yes
"63,551",0,4,4,yes
"63,553",0,11,9,yes
"63,555",1,6,5,yes
"63,559",1,4,4,yes
"63,560",1,3,3,yes
"63,561",1,4,4,yes
"63,562",0,11,7,yes
"63,566",0,4,2,yes
"63,569",1,14,12,yes
"63,570",0,8,6,yes
"63,576",1,3,2,yes
"63,581",0,14,8,yes
"63,583",0,3,2,yes
"63,586",0,4,2,yes
"63,587",0,4,4,yes
"63,588",0,9,9,yes
"63,589",0,1,0,no
"63,591",0,2,1,yes
"63,592",1,4,4,yes
"63,593",1,4,4,yes
"63,594",0,5,3,yes
"63,595",1,7,7,yes
"63,596",0,8,8,yes
"63,597",0,4,4,yes
"63,598",0,8,8,yes
"63,601",0,10,9,yes
"63,603",0,3,2,yes
"63,604",0,4,3,yes
"63,606",1,3,2,yes
"63,610",1,5,3,yes
"63,611",1,8,6,yes
"63,613",0,5,4,yes
"63,614",0,3,2,yes
"63,615",0,4,2,yes
"63,617",0,3,3,yes
"63,619",1,9,5,yes
"63,621",0,27,22,yes
"63,622",1,3,3,yes
"63,623",1,5,3,yes
"63,624",1,6,5,yes
"63,627",0,2,1,yes
"63,628",1,4,2,yes
"63,632",0,4,2,yes
"63,635",1,2,1,yes
"63,636",0,7,4,yes
"63,645",0,5,4,yes
"63,646",1,5,4,yes
"63,649",0,2,1,yes
"63,650",0,6,6,yes
"63,652",0,3,2,yes
"63,655",0,10,9,yes
"63,659",1,20,9,yes
"63,660",0,2,0,no
"63,661",0,13,5,yes
"63,663",0,6,6,yes
"63,664",1,7,4,yes
"63,670",1,5,3,yes
"63,671",1,4,4,yes
"63,676",0,8,8,yes
"63,677",0,3,2,yes
"63,681",0,4,2,yes
"63,682",0,3,2,yes
"63,683",0,5,2,yes
"63,689",0,3,2,yes
"63,691",1,5,3,yes
"63,695",1,7,7,yes
"63,698",0,6,6,yes
"63,699",0,2,1,yes
"63,700",0,9,6,yes
"63,701",1,3,3,yes
"63,702",0,16,16,yes
"63,706",0,5,3,yes
"63,708",0,3,3,yes
"63,709",0,5,4,yes
"63,710",0,7,3,yes
"63,711",0,9,6,yes
"63,712",0,1,0,no
"63,713",0,11,8,yes
"63,714",0,2,1,yes
"63,716",0,5,3,yes
"63,717",0,4,3,yes
"63,721",0,1,0,no
"63,722",0,3,1,yes
"63,723",0,3,2,yes
"63,724",0,9,2,yes
"63,732",0,2,0,no
"63,735",1,4,4,yes
"63,736",1,8,4,yes
"63,739",1,3,2,yes
"63,740",0,3,2,yes
"63,741",0,3,1,yes
"63,742",0,5,4,yes
"63,746",0,4,2,yes
"63,747",1,6,5,yes
"63,748",0,3,2,yes
"63,749",1,4,4,yes
"63,750",1,4,4,yes
"63,754",0,11,11,yes
"63,755",1,10,4,yes
"63,757",1,7,7,yes
"63,759",1,7,4,yes
"63,760",0,7,4,yes
"63,761",1,6,6,yes
"63,762",0,1,1,yes
"63,763",0,2,1,yes
"63,764",0,4,2,yes
"63,765",0,11,7,yes
"63,766",1,8,8,yes
"63,767",0,3,0,no
"63,768",1,4,3,yes
"63,771",0,5,3,yes
"63,774",1,5,4,yes
"63,777",1,6,3,yes
"63,779",1,3,2,yes
"63,781",0,4,2,yes
"63,782",1,17,17,yes
"63,783",0,14,14,yes
"63,784",0,7,6,yes
"63,786",0,4,3,yes
"63,791",0,5,2,yes
"63,792",0,5,3,yes
"63,794",0,2,1,yes
"63,795",0,3,2,yes
"63,799",0,2,1,yes
"63,800",0,5,5,yes
"63,801",1,3,1,yes
"63,804",0,4,4,yes
"63,806",1,6,5,yes
"63,807",0,4,4,yes
"63,808",1,12,10,yes
"63,811",0,23,8,yes
"63,812",0,2,2,yes
"63,813",0,6,3,yes
"63,814",0,3,2,yes
"63,816",1,18,11,yes
"63,824",0,5,3,yes
"63,825",0,5,5,yes
"63,828",1,2,1,yes
"63,829",0,10,10,yes
"63,830",1,3,1,yes
"63,831",0,7,7,yes
"63,832",0,9,5,yes
"63,836",1,3,2,yes
"63,838",0,7,6,yes
"63,846",0,4,4,yes
"63,848",0,11,9,yes
"63,850",0,6,4,yes
"63,855",0,3,2,yes
"63,857",1,21,21,yes
"63,858",1,26,26,yes
"63,859",0,16,8,yes
"63,862",0,5,4,yes
"63,869",0,2,1,yes
"63,870",0,5,3,yes
"63,874",0,9,9,yes
"63,875",0,6,6,yes
"63,876",0,6,5,yes
"63,877",0,3,1,yes
"63,878",0,6,6,yes
"63,879",1,4,4,yes
"63,880",0,1,1,yes
"63,881",0,8,8,yes
"63,882",0,10,10,yes
"63,886",0,6,5,yes
"63,888",1,8,8,yes
"63,889",0,5,5,yes
"63,890",0,6,6,yes
"63,891",0,4,4,yes
