"id_question","finished","thread_length","outstd_count","contains_outstanding"
"22,228",0,3,3,yes
"22,231",1,4,4,yes
"22,232",0,20,11,yes
"22,234",0,5,5,yes
"22,239",0,5,4,yes
"22,242",1,27,19,yes
"22,245",0,6,5,yes
"22,248",0,8,8,yes
"22,249",0,9,7,yes
"22,253",0,5,3,yes
"22,257",0,4,3,yes
"22,258",0,3,2,yes
"22,259",0,6,6,yes
"22,261",1,3,3,yes
"22,262",1,6,5,yes
"22,266",1,13,13,yes
"22,269",0,6,4,yes
"22,272",1,5,3,yes
"22,276",0,40,39,yes
"22,280",1,3,3,yes
"22,282",1,6,6,yes
"22,283",1,8,7,yes
"22,284",1,5,5,yes
"22,285",1,2,2,yes
"22,287",0,3,2,yes
"22,288",1,21,21,yes
"22,290",0,2,2,yes
"22,291",1,8,4,yes
"22,292",1,4,4,yes
"22,296",0,4,3,yes
"22,304",1,19,12,yes
"22,305",0,9,9,yes
"22,307",1,4,2,yes
"22,308",1,8,7,yes
"22,309",1,10,6,yes
"22,316",0,3,3,yes
"22,318",0,9,5,yes
"22,319",1,3,3,yes
"22,320",0,8,5,yes
"22,321",0,21,21,yes
"22,322",1,3,3,yes
"22,323",1,3,3,yes
"22,326",0,3,1,yes
"22,328",0,6,3,yes
"22,331",0,9,7,yes
"22,332",1,10,9,yes
"22,336",0,16,11,yes
"22,337",0,6,5,yes
"22,341",1,3,0,no
"22,343",0,9,9,yes
"22,344",0,5,3,yes
"22,345",0,19,15,yes
"22,351",1,10,7,yes
"22,354",0,14,13,yes
"22,355",0,8,6,yes
"22,358",1,4,3,yes
"22,361",0,10,5,yes
"22,364",0,6,6,yes
"22,365",0,6,6,yes
"22,366",0,12,8,yes
"22,368",0,9,5,yes
"22,369",0,12,8,yes
"22,370",1,4,4,yes
"22,374",0,4,2,yes
"22,375",1,6,6,yes
"22,376",0,3,1,yes
"22,380",1,3,3,yes
"22,383",1,5,5,yes
"22,385",0,9,8,yes
"22,386",1,4,4,yes
"22,388",1,4,4,yes
"22,389",0,3,1,yes
"22,392",1,4,4,yes
"22,393",0,5,5,yes
"22,394",0,2,1,yes
"22,398",0,5,4,yes
"22,399",0,16,11,yes
"22,400",0,11,10,yes
"22,402",0,4,3,yes
"22,404",1,9,7,yes
"22,405",0,5,5,yes
"22,406",0,5,5,yes
"22,407",1,11,8,yes
"22,409",0,3,2,yes
"22,412",0,3,2,yes
"22,416",1,11,7,yes
"22,417",0,9,6,yes
"22,419",0,6,6,yes
"22,421",1,3,3,yes
"22,422",0,15,11,yes
"22,423",1,8,8,yes
"22,424",0,4,3,yes
"22,425",1,5,3,yes
"22,426",1,5,5,yes
"22,431",1,10,7,yes
"22,433",1,4,4,yes
"22,435",1,13,13,yes
"22,437",0,12,10,yes
"22,438",0,4,3,yes
"22,439",0,9,9,yes
"22,442",1,11,8,yes
"22,445",0,11,6,yes
"22,447",1,10,10,yes
"22,448",0,5,5,yes
"22,449",1,10,10,yes
"22,450",1,6,4,yes
"22,451",0,4,3,yes
"22,454",0,9,9,yes
"22,455",0,5,3,yes
"22,457",0,5,2,yes
"22,463",0,8,4,yes
"22,466",1,11,11,yes
"22,467",0,5,4,yes
"22,468",0,15,15,yes
"22,469",0,2,1,yes
"22,473",1,10,10,yes
"22,475",1,21,20,yes
"22,476",1,6,4,yes
"22,478",1,15,8,yes
"22,479",1,2,2,yes
"22,481",0,10,7,yes
"22,483",1,4,4,yes
"22,484",0,5,4,yes
"22,487",0,7,5,yes
"22,488",0,2,1,yes
"22,489",1,2,1,yes
"22,492",1,14,14,yes
"22,497",0,6,6,yes
"22,500",1,8,6,yes
"22,501",1,15,13,yes
"22,505",0,9,6,yes
"22,506",0,2,1,yes
"22,508",0,3,2,yes
"22,509",0,11,5,yes
"22,510",0,6,4,yes
"22,512",0,6,4,yes
"22,513",1,4,2,yes
"22,515",1,6,4,yes
"22,518",0,12,12,yes
"22,519",0,2,2,yes
"22,523",1,14,14,yes
"22,525",0,9,6,yes
"22,526",0,4,2,yes
"22,531",0,2,1,yes
"22,532",0,6,5,yes
"22,535",1,9,5,yes
"22,536",0,9,7,yes
"22,537",0,2,2,yes
"22,539",1,11,10,yes
"22,542",0,5,4,yes
"22,543",0,3,3,yes
"22,545",0,10,10,yes
"22,549",1,5,3,yes
"22,551",0,9,7,yes
"22,552",0,6,4,yes
"22,555",0,9,8,yes
"22,560",0,4,2,yes
"22,561",1,2,1,yes
"22,563",0,4,4,yes
"22,565",1,10,5,yes
"22,566",1,3,1,yes
"22,567",0,1,1,yes
"22,568",0,3,2,yes
"22,574",1,2,2,yes
"22,576",1,7,5,yes
"22,577",0,6,4,yes
"22,580",1,6,6,yes
"22,581",1,6,6,yes
"22,585",1,3,1,yes
"22,586",1,2,2,yes
"22,590",1,7,3,yes
"22,593",0,7,5,yes
"22,598",1,10,9,yes
"22,599",1,9,9,yes
"22,601",0,2,2,yes
"22,602",0,8,7,yes
"22,603",1,6,6,yes
"22,604",1,9,9,yes
"22,607",1,6,6,yes
"22,611",1,7,4,yes
"22,613",0,5,3,yes
"22,616",0,7,3,yes
"22,618",1,7,7,yes
"22,620",1,4,3,yes
"22,621",1,6,6,yes
"22,624",1,3,2,yes
"22,625",0,8,4,yes
"22,628",0,4,2,yes
"22,629",0,7,4,yes
"22,631",1,3,3,yes
"22,636",0,11,11,yes
"22,637",0,4,3,yes
"22,639",1,6,6,yes
"22,641",1,15,15,yes
"22,642",1,6,6,yes
"22,643",1,12,7,yes
"22,647",0,7,6,yes
"22,649",1,8,8,yes
"22,653",1,6,6,yes
"22,658",1,8,7,yes
"22,661",0,6,4,yes
"22,664",0,2,1,yes
"22,669",0,11,8,yes
"22,670",1,15,15,yes
"22,671",0,6,4,yes
"22,673",1,7,7,yes
"22,676",1,4,4,yes
"22,677",1,6,6,yes
"22,678",0,5,3,yes
"22,679",1,4,4,yes
"22,683",1,16,16,yes
"22,685",0,6,5,yes
"22,686",0,1,1,yes
"22,689",0,3,3,yes
"22,691",0,11,7,yes
"22,692",1,18,9,yes
"22,695",1,4,4,yes
"22,696",1,7,5,yes
"22,699",1,10,10,yes
"22,701",1,9,5,yes
"22,705",0,11,4,yes
"22,707",0,7,5,yes
"22,709",1,5,5,yes
"22,711",0,13,7,yes
"22,712",0,9,7,yes
"22,715",1,14,9,yes
"22,719",0,15,15,yes
"22,721",1,8,7,yes
"22,724",1,5,4,yes
"22,726",1,4,4,yes
"22,727",1,3,3,yes
"22,729",1,7,4,yes
"22,730",0,4,2,yes
"22,732",1,7,4,yes
"22,735",0,1,1,yes
"22,738",0,3,1,yes
"22,739",0,5,3,yes
"22,740",1,13,13,yes
"22,741",1,4,4,yes
"22,743",0,9,9,yes
"22,746",1,8,7,yes
"22,747",0,9,7,yes
"22,748",0,7,7,yes
"22,750",1,3,3,yes
"22,751",0,6,4,yes
"22,756",0,1,0,no
"22,757",0,4,4,yes
"22,760",0,4,3,yes
"22,761",1,5,1,yes
"22,762",0,26,16,yes
"22,766",0,7,4,yes
"22,768",0,1,0,no
"22,770",0,6,4,yes
"22,771",0,1,0,no
"22,772",1,2,2,yes
"22,774",1,9,5,yes
"22,775",1,4,3,yes
"22,776",0,2,1,yes
"22,778",1,9,4,yes
"22,780",0,7,4,yes
"22,781",1,9,9,yes
"22,782",0,8,5,yes
"22,783",0,2,1,yes
"22,787",0,7,5,yes
"22,789",0,3,2,yes
"22,791",0,3,2,yes
"22,792",1,6,6,yes
"22,793",1,10,10,yes
"22,795",1,8,8,yes
"22,797",1,9,4,yes
"22,799",1,8,8,yes
"22,800",0,20,19,yes
"22,803",1,7,7,yes
"22,807",0,16,12,yes
"22,810",1,10,10,yes
"22,815",1,3,3,yes
"22,816",0,6,4,yes
"22,820",0,11,10,yes
"22,822",0,8,8,yes
"22,825",1,5,2,yes
"22,828",0,3,1,yes
"22,830",1,4,4,yes
"22,831",0,7,7,yes
"22,834",0,7,4,yes
"22,835",1,5,2,yes
"22,838",1,7,5,yes
"22,839",0,4,4,yes
"22,841",0,8,8,yes
"22,842",0,2,2,yes
"22,843",1,5,5,yes
"22,847",1,7,3,yes
"22,850",1,6,6,yes
"22,853",0,32,30,yes
"22,855",0,5,4,yes
"22,863",0,4,2,yes
"22,865",0,3,2,yes
"22,867",0,4,2,yes
"22,868",0,7,5,yes
"22,869",1,10,6,yes
"22,870",1,11,7,yes
"22,872",1,12,12,yes
"22,873",0,2,0,no
"22,874",1,11,11,yes
"22,875",0,3,1,yes
"22,877",0,11,11,yes
"22,879",1,6,6,yes
"22,880",0,8,2,yes
"22,884",1,16,13,yes
"22,885",1,5,3,yes
"22,888",0,4,3,yes
"22,889",1,6,6,yes
"22,891",1,11,5,yes
"22,892",1,15,14,yes
"22,898",1,5,5,yes
"22,900",0,4,4,yes
"22,901",0,3,3,yes
"22,904",0,11,11,yes
"22,908",0,3,3,yes
"22,909",0,2,1,yes
"22,911",1,8,3,yes
"22,912",0,2,1,yes
"22,913",0,12,11,yes
"22,914",0,3,2,yes
"22,918",0,3,2,yes
"22,919",0,4,3,yes
"22,923",0,16,15,yes
"22,925",1,2,0,no
"22,926",0,5,4,yes
"22,928",1,17,12,yes
"22,929",1,3,1,yes
"22,933",1,26,26,yes
"22,935",1,5,4,yes
"22,936",1,11,11,yes
"22,940",1,7,7,yes
"22,942",0,3,1,yes
"22,944",0,3,2,yes
"22,945",0,7,7,yes
"22,948",0,1,0,no
"22,949",0,8,7,yes
"22,952",1,12,12,yes
"22,954",0,6,4,yes
"22,955",0,1,1,yes
"22,956",1,9,9,yes
"22,957",0,4,2,yes
"22,959",1,6,6,yes
"22,962",0,6,3,yes
"22,964",0,8,3,yes
"22,966",1,5,3,yes
"22,969",1,7,5,yes
"22,971",0,38,27,yes
"22,977",1,7,7,yes
"22,978",1,6,5,yes
"22,979",0,15,9,yes
"22,980",1,14,13,yes
"22,981",1,4,4,yes
"22,983",1,2,1,yes
"22,985",0,5,4,yes
"22,986",0,8,6,yes
"22,988",1,4,1,yes
"22,994",1,2,1,yes
"22,996",1,7,7,yes
"22,997",0,1,1,yes
"22,998",0,11,11,yes
"23,000",1,8,8,yes
"23,002",0,3,1,yes
"23,004",1,5,5,yes
"23,008",1,4,3,yes
"23,010",1,11,11,yes
"23,011",0,14,14,yes
"23,015",1,2,2,yes
"23,016",1,2,2,yes
"23,022",0,1,0,no
"23,023",1,37,30,yes
"23,028",0,6,6,yes
"23,030",1,10,10,yes
"23,032",0,13,12,yes
"23,038",0,19,18,yes
"23,043",1,14,8,yes
"23,044",0,4,4,yes
"23,045",0,20,12,yes
"23,048",1,7,7,yes
"23,050",0,5,5,yes
"23,052",0,5,3,yes
"23,056",0,4,4,yes
"23,057",1,4,4,yes
"23,058",0,6,6,yes
"23,059",1,6,6,yes
"23,061",1,3,3,yes
"23,062",0,6,4,yes
"23,064",0,10,5,yes
"23,066",1,12,8,yes
"23,072",1,8,4,yes
"23,074",1,4,2,yes
"23,076",1,4,3,yes
"23,078",1,5,3,yes
"23,080",1,23,13,yes
"23,082",1,17,14,yes
"23,085",0,14,14,yes
"23,086",1,7,7,yes
"23,087",1,4,3,yes
"23,091",0,3,2,yes
"23,092",1,36,32,yes
"23,093",0,5,5,yes
"23,097",1,2,2,yes
"23,102",0,7,7,yes
"23,103",0,8,8,yes
"23,104",0,6,6,yes
"23,106",0,1,0,no
"23,107",0,7,4,yes
"23,109",0,5,5,yes
"23,112",1,7,7,yes
"23,114",0,6,3,yes
"23,115",0,2,2,yes
"23,119",0,3,3,yes
"23,120",1,5,5,yes
"23,122",1,3,3,yes
"23,124",0,4,2,yes
"23,126",0,4,2,yes
"23,129",0,2,1,yes
"23,130",1,4,4,yes
"23,131",1,5,5,yes
"23,132",0,5,2,yes
"23,133",0,3,1,yes
"23,136",0,13,5,yes
"23,137",1,6,6,yes
"23,138",0,1,0,no
"23,140",0,9,8,yes
"23,141",0,5,5,yes
"23,146",0,2,2,yes
"23,150",0,5,3,yes
"23,152",0,3,1,yes
"23,155",0,4,3,yes
"23,156",0,3,3,yes
"23,157",1,5,3,yes
"23,158",1,2,1,yes
"23,163",0,10,9,yes
"23,165",1,7,4,yes
"23,166",0,11,11,yes
"23,168",1,5,2,yes
"23,170",0,4,3,yes
"23,175",0,3,2,yes
"23,179",1,4,2,yes
"23,180",0,3,3,yes
"23,182",1,5,5,yes
"23,183",0,5,5,yes
"23,184",1,2,1,yes
"23,185",0,4,4,yes
"23,187",1,3,3,yes
"23,188",0,7,6,yes
"23,196",0,3,1,yes
"23,197",0,7,4,yes
"23,204",1,11,9,yes
"23,205",0,6,3,yes
"23,206",1,13,13,yes
"23,207",0,7,7,yes
"23,209",1,7,7,yes
"23,210",0,10,3,yes
"23,214",0,3,2,yes
"23,220",0,4,4,yes
"23,222",1,4,2,yes
"23,226",1,13,9,yes
"23,228",1,2,2,yes
"23,229",1,2,0,no
"23,230",0,15,15,yes
"23,233",0,8,7,yes
"23,235",0,5,3,yes
"23,236",0,1,0,no
"23,238",0,7,6,yes
"23,240",0,3,2,yes
"23,242",0,4,2,yes
"23,243",0,2,1,yes
"23,244",1,3,3,yes
"23,246",1,4,3,yes
"23,247",0,21,12,yes
"23,251",1,2,2,yes
"23,252",0,9,7,yes
"23,253",0,1,0,no
"23,254",0,1,1,yes
"23,255",0,4,3,yes
"23,257",0,9,7,yes
"23,258",0,5,3,yes
"23,260",1,9,6,yes
"23,262",1,13,13,yes
"23,264",1,17,14,yes
"23,265",0,5,3,yes
"23,269",1,14,9,yes
"23,271",1,8,8,yes
"23,275",0,4,2,yes
"23,277",1,2,2,yes
"23,278",1,3,2,yes
"23,280",0,9,7,yes
"23,284",0,3,1,yes
"23,288",1,7,6,yes
"23,291",0,5,5,yes
"23,292",0,3,3,yes
"23,293",0,6,4,yes
"23,294",1,23,18,yes
"23,298",0,4,4,yes
"23,299",0,4,2,yes
"23,302",0,3,2,yes
"23,303",1,2,2,yes
"23,304",1,8,5,yes
"23,309",0,7,4,yes
"23,310",0,9,7,yes
"23,313",0,3,1,yes
"23,315",1,5,5,yes
"23,319",1,4,2,yes
"23,322",0,9,5,yes
"23,324",0,16,16,yes
"23,325",1,6,6,yes
"23,329",1,10,10,yes
"23,330",0,7,7,yes
"23,331",0,5,4,yes
"23,332",1,3,3,yes
"23,334",0,15,15,yes
"23,337",0,2,1,yes
"23,338",1,2,1,yes
"23,339",0,13,7,yes
"23,344",0,10,5,yes
"23,345",0,7,7,yes
"23,348",0,3,3,yes
"23,350",0,3,2,yes
"23,351",0,4,3,yes
"23,352",1,4,4,yes
"23,353",0,4,2,yes
"23,357",0,11,7,yes
"23,361",0,6,4,yes
"23,366",0,7,6,yes
"23,367",1,3,2,yes
"23,369",0,7,6,yes
"23,370",0,10,9,yes
"23,373",0,4,1,yes
"23,374",1,16,16,yes
"23,375",1,3,2,yes
"23,377",1,5,4,yes
"23,378",1,2,1,yes
"23,381",0,3,3,yes
"23,383",0,5,5,yes
"23,385",0,5,5,yes
"23,388",1,4,4,yes
"23,390",0,7,7,yes
"23,398",0,6,5,yes
"23,399",0,2,2,yes
"23,400",0,7,4,yes
"23,402",0,5,2,yes
"23,405",0,5,3,yes
"23,406",0,8,5,yes
"23,407",0,5,4,yes
"23,409",0,16,14,yes
"23,412",1,3,3,yes
"23,413",1,3,1,yes
"23,415",0,7,7,yes
"23,420",1,17,17,yes
"23,421",1,10,10,yes
"23,422",0,6,6,yes
"23,423",1,13,13,yes
"23,425",0,4,1,yes
"23,426",0,6,3,yes
"23,427",0,5,3,yes
"23,428",0,2,1,yes
"23,430",0,4,3,yes
"23,431",0,11,11,yes
"23,432",1,9,9,yes
"23,433",0,4,2,yes
"23,435",1,10,7,yes
"23,436",0,1,0,no
"23,440",0,6,2,yes
"23,442",0,1,1,yes
"23,443",1,3,3,yes
"23,445",0,12,9,yes
"23,451",0,4,2,yes
"23,455",1,4,2,yes
"23,456",0,3,2,yes
"23,458",1,10,8,yes
"23,460",0,2,1,yes
"23,461",0,9,6,yes
"23,462",0,4,3,yes
"23,464",1,5,5,yes
"23,468",0,6,6,yes
"23,473",0,7,4,yes
"23,474",0,15,12,yes
"23,476",1,12,6,yes
"23,478",1,2,1,yes
"23,479",0,2,1,yes
"23,483",0,2,1,yes
"23,484",1,5,4,yes
"23,486",0,3,1,yes
"23,488",1,2,1,yes
"23,491",1,10,1,yes
"23,492",0,6,3,yes
"23,493",1,6,3,yes
"23,494",1,6,6,yes
"23,497",0,3,1,yes
"23,500",1,7,7,yes
"23,501",1,5,5,yes
"23,504",1,4,4,yes
"23,505",0,3,2,yes
"23,509",0,3,2,yes
"23,510",0,9,8,yes
"23,511",0,3,1,yes
"23,515",0,7,7,yes
"23,516",0,5,4,yes
"23,518",0,24,22,yes
"23,523",1,9,7,yes
"23,526",1,12,10,yes
"23,531",1,10,7,yes
"23,532",1,3,1,yes
"23,534",1,2,1,yes
"23,537",0,4,4,yes
"23,538",1,4,2,yes
"23,542",1,6,3,yes
"23,543",0,18,10,yes
"23,544",0,6,5,yes
"23,549",0,1,1,yes
"23,550",0,4,2,yes
"23,554",0,12,10,yes
"23,555",0,2,1,yes
"23,556",1,7,4,yes
"23,557",0,11,8,yes
"23,558",1,5,5,yes
"23,559",0,4,4,yes
"23,563",0,4,2,yes
"23,564",0,4,3,yes
"23,566",1,22,14,yes
"23,567",1,7,5,yes
"23,572",1,6,3,yes
"23,576",1,4,3,yes
"23,583",0,6,5,yes
"23,585",0,1,0,no
"23,586",1,4,2,yes
"23,587",1,3,3,yes
"23,589",0,2,0,no
"23,591",0,2,1,yes
"23,592",1,3,3,yes
"23,593",0,10,5,yes
"23,595",0,5,5,yes
"23,597",1,5,3,yes
"23,598",0,5,4,yes
"23,600",0,4,2,yes
"23,601",0,2,1,yes
"23,602",0,5,5,yes
"23,603",1,2,1,yes
"23,607",1,3,2,yes
"23,608",0,7,7,yes
"23,609",0,2,0,no
"23,611",0,1,0,no
"23,613",0,6,5,yes
"23,616",1,3,2,yes
"23,618",0,4,2,yes
"23,620",0,6,4,yes
"23,621",0,7,3,yes
"23,622",0,2,2,yes
"23,623",0,5,5,yes
"23,625",0,3,1,yes
"23,630",1,7,5,yes
"23,636",1,5,3,yes
"23,637",1,3,2,yes
"23,638",1,3,2,yes
"23,640",0,5,3,yes
"23,642",1,14,10,yes
"23,643",0,7,7,yes
"23,644",0,8,8,yes
"23,645",1,2,2,yes
"23,648",1,6,3,yes
"23,650",1,3,2,yes
"23,651",0,6,5,yes
"23,652",1,10,10,yes
"23,653",1,3,3,yes
"23,658",0,4,4,yes
"23,660",0,4,3,yes
"23,662",0,7,4,yes
"23,664",1,7,5,yes
"23,665",1,3,3,yes
"23,667",0,4,3,yes
"23,670",0,3,3,yes
"23,674",1,3,3,yes
"23,675",1,9,9,yes
"23,682",0,15,15,yes
"23,683",0,5,5,yes
"23,685",1,7,7,yes
"23,687",1,7,7,yes
"23,691",1,5,3,yes
"23,694",0,14,7,yes
"23,698",1,7,5,yes
"23,700",0,7,5,yes
"23,701",1,6,2,yes
"23,703",1,2,1,yes
"23,704",0,6,3,yes
"23,706",0,1,0,no
"23,708",0,3,1,yes
"23,711",0,8,5,yes
"23,712",0,8,7,yes
"23,714",0,1,1,yes
"23,715",1,5,1,yes
"23,716",0,4,2,yes
"23,718",0,6,5,yes
"23,719",1,5,5,yes
"23,720",1,9,8,yes
"23,723",1,7,3,yes
"23,724",1,8,8,yes
"23,725",0,7,7,yes
"23,726",0,5,4,yes
"23,729",0,4,4,yes
"23,730",1,9,6,yes
"23,732",1,10,6,yes
"23,736",1,4,4,yes
"23,743",1,2,1,yes
"23,745",1,9,9,yes
"23,747",1,2,1,yes
"23,750",0,3,3,yes
"23,754",0,7,5,yes
"23,755",0,7,3,yes
"23,756",0,6,5,yes
"23,758",1,3,2,yes
"23,761",0,11,7,yes
"23,762",0,3,1,yes
"23,766",0,1,1,yes
"23,767",1,2,1,yes
"23,769",0,5,4,yes
"23,770",0,1,0,no
"23,771",0,15,11,yes
"23,772",0,6,5,yes
"23,774",0,2,1,yes
"23,775",1,7,5,yes
"23,777",0,1,0,no
"23,778",1,4,3,yes
"23,779",1,4,4,yes
"23,781",1,8,8,yes
"23,783",1,4,4,yes
"23,784",1,2,2,yes
"23,786",0,6,3,yes
"23,787",1,2,2,yes
"23,790",0,4,4,yes
"23,792",1,5,3,yes
"23,793",0,14,12,yes
"23,797",0,3,2,yes
"23,798",0,2,1,yes
"23,799",0,4,2,yes
"23,801",1,5,4,yes
"23,803",0,9,8,yes
"23,804",1,2,1,yes
"23,806",1,3,1,yes
"23,810",1,4,2,yes
"23,811",1,5,3,yes
"23,813",0,6,4,yes
"23,816",0,9,6,yes
"23,818",0,3,1,yes
"23,820",0,3,3,yes
"23,823",0,3,1,yes
"23,824",0,8,7,yes
"23,827",0,15,14,yes
"23,828",1,17,16,yes
"23,829",1,7,7,yes
"23,830",1,7,7,yes
"23,832",0,4,2,yes
"23,834",1,4,1,yes
"23,837",0,2,2,yes
"23,840",0,1,1,yes
"23,841",0,3,2,yes
"23,843",1,5,4,yes
"23,847",0,4,2,yes
"23,852",0,4,4,yes
"23,853",0,4,3,yes
"23,860",0,2,2,yes
"23,862",0,7,3,yes
"23,863",1,2,1,yes
"23,865",1,8,6,yes
"23,866",1,4,4,yes
"23,867",0,10,4,yes
"23,869",1,20,11,yes
"23,870",1,5,3,yes
"23,871",1,6,4,yes
"23,875",0,5,3,yes
"23,878",0,3,3,yes
"23,879",1,16,14,yes
"23,883",0,6,6,yes
"23,884",1,7,7,yes
"23,886",1,2,2,yes
"23,888",0,2,1,yes
"23,889",1,7,4,yes
"23,891",0,5,3,yes
"23,896",0,2,1,yes
"23,900",0,5,4,yes
"23,902",0,2,2,yes
"23,903",0,4,4,yes
"23,904",0,3,1,yes
"23,905",0,12,12,yes
"23,906",0,10,5,yes
"23,909",0,4,4,yes
"23,910",0,2,2,yes
"23,911",1,7,5,yes
"23,912",1,6,5,yes
"23,913",1,14,14,yes
"23,917",0,2,2,yes
"23,919",0,4,4,yes
"23,921",1,6,3,yes
"23,922",1,3,3,yes
"23,924",1,7,3,yes
"23,926",0,4,3,yes
"23,927",0,5,3,yes
"23,930",1,2,2,yes
"23,931",0,4,2,yes
"23,934",1,5,3,yes
"23,935",0,5,5,yes
"23,936",1,4,1,yes
"23,939",1,5,2,yes
"23,943",0,12,11,yes
"23,944",0,5,4,yes
"23,945",1,14,9,yes
"23,948",1,2,2,yes
"23,949",0,7,4,yes
"23,952",1,7,4,yes
"23,953",0,18,15,yes
"23,954",0,3,1,yes
"23,956",0,8,8,yes
"23,957",1,6,5,yes
"23,965",0,4,4,yes
"23,967",0,1,0,no
"23,968",1,6,6,yes
"23,969",1,4,2,yes
"23,971",1,5,3,yes
"23,972",1,2,2,yes
"23,973",1,6,6,yes
"23,976",0,14,13,yes
"23,981",0,1,1,yes
"23,983",0,9,7,yes
"23,989",1,2,2,yes
"23,990",1,3,1,yes
"23,991",0,19,12,yes
"23,992",1,6,6,yes
"23,993",0,1,0,no
"23,994",0,2,2,yes
"23,995",1,5,4,yes
"23,998",1,8,7,yes
"24,002",0,2,1,yes
"24,003",1,20,20,yes
"24,004",0,3,3,yes
"24,006",0,6,4,yes
"24,007",0,6,5,yes
"24,008",0,5,4,yes
"24,010",0,8,8,yes
"24,014",1,5,3,yes
"24,016",1,5,5,yes
"24,021",0,2,1,yes
"24,022",1,5,4,yes
"24,023",0,11,9,yes
"24,024",0,9,8,yes
"24,025",0,6,6,yes
"24,026",0,5,5,yes
"24,028",1,8,8,yes
"24,030",0,8,5,yes
"24,031",1,9,7,yes
"24,034",0,2,1,yes
"24,039",0,13,12,yes
"24,040",0,5,2,yes
"24,041",1,7,7,yes
"24,043",1,19,16,yes
"24,048",0,13,12,yes
"24,051",0,6,4,yes
"24,057",0,4,3,yes
"24,058",1,11,11,yes
"24,060",1,4,2,yes
"24,063",0,4,4,yes
"24,069",0,4,3,yes
"24,070",1,11,8,yes
"24,071",1,6,3,yes
"24,073",0,5,2,yes
"24,075",1,2,1,yes
"24,076",0,4,4,yes
"24,077",0,4,3,yes
"24,078",1,4,4,yes
"24,080",0,2,1,yes
"24,081",0,1,0,no
"24,085",0,1,1,yes
"24,086",0,3,1,yes
"24,087",0,18,12,yes
"24,090",1,6,6,yes
"24,091",1,15,13,yes
"24,093",0,2,1,yes
"24,094",0,10,9,yes
"24,097",1,5,3,yes
"24,099",0,6,5,yes
"24,100",0,10,10,yes
"24,101",0,1,0,no
"24,102",0,3,2,yes
"24,105",1,2,2,yes
"24,109",1,7,3,yes
"24,111",1,2,1,yes
"24,112",0,1,0,no
"24,113",1,9,2,yes
"24,114",0,2,2,yes
"24,116",0,13,10,yes
"24,117",1,2,2,yes
"24,120",1,2,1,yes
"24,122",0,2,2,yes
"24,123",0,15,14,yes
"24,127",1,9,7,yes
"24,129",0,1,1,yes
"24,130",0,1,1,yes
"24,132",1,3,2,yes
"24,133",0,5,4,yes
"24,136",0,7,5,yes
"24,140",0,15,15,yes
"24,141",1,3,3,yes
"24,143",0,4,3,yes
"24,145",0,7,4,yes
"24,147",1,15,8,yes
"24,148",1,7,6,yes
"24,150",1,3,2,yes
"24,153",0,9,8,yes
"24,157",0,1,0,no
"24,159",0,4,3,yes
"24,160",1,11,6,yes
"24,162",1,5,2,yes
"24,165",0,13,12,yes
"24,168",0,8,8,yes
"24,170",0,2,1,yes
"24,171",0,3,3,yes
"24,174",0,5,3,yes
"24,177",1,9,8,yes
"24,178",0,21,21,yes
"24,180",0,4,4,yes
"24,181",0,3,2,yes
"24,186",1,2,0,no
"24,187",0,4,2,yes
"24,188",1,4,3,yes
"24,190",0,2,0,no
"24,191",0,7,5,yes
"24,193",0,7,5,yes
"24,195",1,3,2,yes
"24,196",0,4,4,yes
"24,197",0,3,3,yes
"24,199",1,10,6,yes
"24,200",0,44,32,yes
"24,205",0,2,2,yes
"24,207",0,5,5,yes
"24,208",0,8,5,yes
"24,210",0,7,5,yes
"24,211",0,5,4,yes
"24,213",0,6,6,yes
"24,217",1,4,4,yes
"24,218",1,2,1,yes
"24,221",1,14,13,yes
"24,224",1,4,4,yes
"24,227",0,1,1,yes
"24,228",0,4,0,no
"24,232",0,3,2,yes
"24,235",1,5,4,yes
"24,236",0,4,1,yes
"24,239",0,6,3,yes
"24,240",1,9,9,yes
"24,241",0,5,4,yes
"24,244",1,17,14,yes
"24,248",1,9,9,yes
"24,249",1,18,16,yes
"24,254",0,3,2,yes
"24,255",0,3,2,yes
"24,256",0,5,5,yes
"24,258",1,2,1,yes
"24,260",1,9,6,yes
"24,261",0,4,3,yes
"24,262",0,3,0,no
"24,264",1,6,6,yes
"24,265",1,14,14,yes
"24,266",0,7,4,yes
"24,269",1,6,5,yes
"24,272",0,6,3,yes
"24,274",1,3,3,yes
"24,280",0,7,6,yes
"24,282",1,14,8,yes
"24,285",1,2,1,yes
"24,287",1,12,7,yes
"24,289",1,2,0,no
"24,291",0,2,1,yes
"24,293",1,8,4,yes
"24,294",0,14,12,yes
"24,296",0,4,0,no
"24,297",0,1,0,no
"24,298",0,4,2,yes
"24,301",1,7,6,yes
"24,303",0,6,6,yes
"24,304",0,4,4,yes
"24,307",0,7,7,yes
"24,309",1,2,1,yes
"24,311",1,2,1,yes
"24,312",0,9,8,yes
"24,313",0,5,3,yes
"24,316",0,7,7,yes
"24,317",1,7,4,yes
"24,319",0,1,0,no
"24,320",1,4,4,yes
"24,322",1,4,2,yes
"24,323",1,6,4,yes
"24,325",0,13,12,yes
"24,326",1,9,9,yes
"24,328",1,7,3,yes
"24,334",1,10,5,yes
"24,338",0,23,12,yes
"24,341",0,1,1,yes
"24,342",0,2,1,yes
