"id","id_user","creation_date","ari","characters","complexwords","syllables","sentences","words","questions","answers","comments","reviews","accepted_answers","hist_accepted_answers","class"
"50,566","34,293",2014-11-10 19:51:09,11.093,995,51,357,11,200,0,8,4,2,1,0,best
"50,587","34,293",2014-11-11 19:47:27,5.839,472,16,169,7,118,0,8,4,2,1,1,normal
"50,560","34,293",2014-11-10 19:05:47,8.57,"1,022",36,340,14,216,0,8,4,2,1,0,normal
"50,558","34,293",2014-11-10 18:45:13,11.517,"3,080",118,"1,076",30,662,0,8,4,2,1,0,normal
"50,562","34,295",2014-11-10 19:14:01,4.142,190,2,70,3,54,0,1,0,0,0,0,normal
"75,895","34,307",2016-10-19 07:38:30,-0.416,102,2,39,3,30,0,1,0,0,0,0,normal
"65,871","34,318",2016-01-23 13:37:11,7.008,"1,040",34,376,14,252,40,33,59,35,7,4,normal
"65,899","34,318",2016-01-24 13:52:32,6.183,883,36,322,13,215,40,33,59,35,7,4,best
"66,006","34,318",2016-01-27 13:39:58,6.526,419,8,140,6,101,40,33,59,35,7,5,normal
"67,130","34,318",2016-02-25 13:55:40,14.828,531,24,200,4,113,40,33,59,35,7,5,normal
"68,405","34,318",2016-03-29 14:17:47,3.077,170,3,63,3,49,40,33,59,35,7,5,best
"67,931","34,318",2016-03-17 04:37:07,0,0,0,0,0,0,40,33,59,35,7,5,normal
"50,685","34,318",2014-11-15 02:33:59,5.502,736,20,279,11,189,40,33,59,35,7,0,normal
"50,751","34,318",2014-11-17 00:43:29,14.647,404,13,138,3,91,40,33,59,35,7,1,normal
"50,721","34,318",2014-11-15 22:35:30,4.727,304,9,116,5,78,40,33,59,35,7,0,best
"50,818","34,318",2014-11-19 01:10:50,0,0,0,0,0,0,40,33,59,35,7,1,normal
"50,835","34,318",2014-11-19 14:03:41,0,0,0,0,0,0,40,33,59,35,7,1,normal
"50,864","34,318",2014-11-20 06:35:45,0,0,0,0,0,0,40,33,59,35,7,1,normal
"50,915","34,318",2014-11-21 14:03:36,0,0,0,0,0,0,40,33,59,35,7,1,normal
"51,527","34,318",2014-12-11 00:24:33,0,0,0,0,0,0,40,33,59,35,7,1,normal
"53,403","34,318",2015-02-07 02:10:51,0,0,0,0,0,0,40,33,59,35,7,1,normal
"53,406","34,318",2015-02-07 02:33:35,0,0,0,0,0,0,40,33,59,35,7,1,normal
"53,215","34,318",2015-02-03 01:05:19,0,0,0,0,0,0,40,33,59,35,7,1,normal
"53,358","34,318",2015-02-06 12:02:03,1.399,88,1,28,2,25,40,33,59,35,7,1,normal
"57,248","34,318",2015-05-15 14:06:22,5.599,"2,002",91,742,30,508,40,33,59,35,7,2,best
"56,368","34,318",2015-04-27 08:44:32,2.928,125,2,60,2,53,40,33,59,35,7,1,normal
"76,108","34,318",2016-10-25 11:34:33,6.916,384,13,143,5,97,40,33,59,35,7,6,best
"56,293","34,318",2015-04-25 23:36:30,0,0,0,0,0,0,40,33,59,35,7,1,normal
"56,420","34,318",2015-04-28 06:29:42,0,0,0,0,0,0,40,33,59,35,7,1,best
"56,426","34,318",2015-04-28 08:05:24,0,0,0,0,0,0,40,33,59,35,7,2,normal
"56,429","34,318",2015-04-28 10:06:57,0,0,0,0,0,0,40,33,59,35,7,2,normal
"56,439","34,318",2015-04-28 13:28:51,0,0,0,0,0,0,40,33,59,35,7,2,normal
"56,527","34,318",2015-04-30 12:46:36,0,0,0,0,0,0,40,33,59,35,7,2,normal
"56,519","34,318",2015-04-30 06:10:28,0,0,0,0,0,0,40,33,59,35,7,2,normal
"50,727","34,318",2014-11-16 01:23:07,0.863,87,3,33,3,22,40,33,59,35,7,1,normal
"56,562","34,318",2015-04-30 23:46:56,0,0,0,0,0,0,40,33,59,35,7,2,normal
"56,572","34,318",2015-05-01 07:33:32,0,0,0,0,0,0,40,33,59,35,7,2,normal
"57,441","34,318",2015-05-19 06:26:34,0,0,0,0,0,0,40,33,59,35,7,3,best
"58,963","34,318",2015-07-02 12:47:16,7.645,648,15,224,8,160,40,33,59,35,7,4,normal
"50,641","34,321",2014-11-13 15:45:04,9.721,445,24,157,6,88,0,1,0,0,0,0,normal
"50,674","34,335",2014-11-14 17:28:33,10.136,477,28,183,6,95,0,1,0,0,0,0,normal
"50,676","34,336",2014-11-14 18:26:47,6.218,385,12,135,6,90,0,1,0,0,0,0,normal
"50,700","34,337",2014-11-15 12:11:01,17.356,311,11,105,2,65,1,1,0,2,0,0,normal
"50,679","34,338",2014-11-14 19:22:24,10.73,"1,130",32,384,11,264,0,1,14,1,0,0,normal
"50,698","34,341",2014-11-15 11:07:48,12.157,882,30,303,8,193,0,17,4,3,1,0,normal
"50,746","34,341",2014-11-16 21:55:47,11.373,548,22,198,5,131,0,17,4,3,1,0,normal
"50,684","34,341",2014-11-15 00:23:10,10.966,895,33,317,9,196,0,17,4,3,1,0,normal
"50,744","34,341",2014-11-16 20:44:53,8.136,763,22,262,10,171,0,17,4,3,1,0,normal
"50,745","34,341",2014-11-16 21:23:46,11.386,341,18,136,3,91,0,17,4,3,1,0,normal
"51,310","34,341",2014-12-04 09:15:15,10.631,274,15,94,4,50,0,17,4,3,1,1,normal
"50,750","34,341",2014-11-17 00:43:22,10.092,760,30,260,9,157,0,17,4,3,1,0,best
"50,756","34,341",2014-11-17 02:56:39,14.504,337,16,116,3,62,0,17,4,3,1,1,normal
"50,765","34,341",2014-11-17 13:20:43,10.741,519,21,186,6,104,0,17,4,3,1,1,normal
"50,767","34,341",2014-11-17 13:58:28,2.647,159,4,55,4,39,0,17,4,3,1,1,normal
"50,781","34,341",2014-11-17 18:25:44,2.99,439,11,157,10,109,0,17,4,3,1,1,normal
"51,028","34,341",2014-11-24 18:04:37,9.105,351,9,120,4,81,0,17,4,3,1,1,normal
"51,064","34,341",2014-11-25 17:58:18,7.523,509,20,177,7,116,0,17,4,3,1,1,normal
"51,067","34,341",2014-11-25 18:42:02,12.134,449,18,161,4,101,0,17,4,3,1,1,normal
"51,312","34,341",2014-12-04 09:37:55,11.521,228,9,83,2,59,0,17,4,3,1,1,normal
"55,273","34,341",2015-03-29 23:01:35,3.991,473,15,169,13,104,0,17,4,3,1,1,normal
"51,032","34,341",2014-11-24 19:50:28,9.173,304,11,104,4,63,0,17,4,3,1,1,normal
"50,715","34,352",2014-11-15 18:27:43,23.783,847,18,285,4,209,0,1,0,0,0,0,normal
"50,730","34,356",2014-11-16 07:37:25,5.07,340,11,114,7,76,0,1,0,0,0,0,normal
"50,783","34,378",2014-11-17 19:08:28,9.26,358,12,126,4,83,0,1,0,0,0,0,normal
"50,787","34,381",2014-11-17 22:46:34,8.361,"1,789",42,624,21,432,0,43,23,14,16,0,normal
"51,393","34,381",2014-12-07 02:19:45,36.7,264,5,110,1,88,0,43,23,14,16,14,best
"50,888","34,381",2014-11-20 16:32:38,0,0,0,0,0,0,0,43,23,14,16,8,normal
"50,883","34,381",2014-11-20 14:42:28,0,0,0,0,0,0,0,43,23,14,16,7,best
"50,847","34,381",2014-11-19 19:50:33,0,0,0,0,0,0,0,43,23,14,16,3,normal
"51,300","34,381",2014-12-04 01:02:13,6.084,406,12,143,7,91,0,43,23,14,16,12,best
"51,371","34,381",2014-12-06 14:10:02,11.863,"1,595",61,590,14,383,0,43,23,14,16,13,best
"51,402","34,381",2014-12-07 14:42:33,9.137,524,14,176,6,120,0,43,23,14,16,15,best
"51,420","34,381",2014-12-08 00:50:41,13.713,"1,271",49,451,10,290,0,43,23,14,16,16,normal
"50,846","34,381",2014-11-19 19:47:37,0,0,0,0,0,0,0,43,23,14,16,3,normal
"51,046","34,381",2014-11-25 13:10:35,11.809,658,31,228,7,129,0,43,23,14,16,11,normal
"51,163","34,381",2014-11-29 13:22:42,10.628,994,43,374,10,225,0,43,23,14,16,11,best
"50,827","34,381",2014-11-19 09:08:12,0,0,0,0,0,0,0,43,23,14,16,2,best
"50,794","34,381",2014-11-18 06:13:17,0,0,0,0,0,0,0,43,23,14,16,0,normal
"50,799","34,381",2014-11-18 12:31:48,0,0,0,0,0,0,0,43,23,14,16,0,best
"50,800","34,381",2014-11-18 12:56:37,0,0,0,0,0,0,0,43,23,14,16,1,normal
"50,802","34,381",2014-11-18 15:11:53,0,0,0,0,0,0,0,43,23,14,16,1,normal
"50,812","34,381",2014-11-18 20:56:24,0,0,0,0,0,0,0,43,23,14,16,1,normal
"50,817","34,381",2014-11-19 00:42:09,0,0,0,0,0,0,0,43,23,14,16,1,best
"50,819","34,381",2014-11-19 01:43:09,0,0,0,0,0,0,0,43,23,14,16,2,normal
"50,821","34,381",2014-11-19 02:01:59,0,0,0,0,0,0,0,43,23,14,16,2,normal
"50,849","34,381",2014-11-19 19:57:06,0,0,0,0,0,0,0,43,23,14,16,3,best
"50,853","34,381",2014-11-19 23:52:15,0,0,0,0,0,0,0,43,23,14,16,4,normal
"50,857","34,381",2014-11-20 00:29:33,0,0,0,0,0,0,0,43,23,14,16,4,best
"50,860","34,381",2014-11-20 00:36:28,0,0,0,0,0,0,0,43,23,14,16,5,best
"50,874","34,381",2014-11-20 11:29:30,0,0,0,0,0,0,0,43,23,14,16,6,normal
"50,875","34,381",2014-11-20 11:43:34,0,0,0,0,0,0,0,43,23,14,16,6,best
"50,885","34,381",2014-11-20 15:30:15,0,0,0,0,0,0,0,43,23,14,16,8,normal
"50,906","34,381",2014-11-21 08:23:20,0,0,0,0,0,0,0,43,23,14,16,8,best
"50,910","34,381",2014-11-21 09:07:39,0,0,0,0,0,0,0,43,23,14,16,9,best
"50,917","34,381",2014-11-21 15:12:12,0,0,0,0,0,0,0,43,23,14,16,10,normal
"50,959","34,381",2014-11-22 13:24:32,0,0,0,0,0,0,0,43,23,14,16,10,best
"50,966","34,381",2014-11-22 18:23:31,0,0,0,0,0,0,0,43,23,14,16,11,normal
"51,016","34,381",2014-11-24 12:26:34,0,0,0,0,0,0,0,43,23,14,16,11,normal
"50,896","34,381",2014-11-20 23:35:46,0,0,0,0,0,0,0,43,23,14,16,8,normal
"50,790","34,381",2014-11-17 23:56:33,0,0,0,0,0,0,0,43,23,14,16,0,normal
"50,791","34,381",2014-11-18 00:32:15,0,0,0,0,0,0,0,43,23,14,16,0,normal
"50,909","34,381",2014-11-21 09:00:40,0,0,0,0,0,0,0,43,23,14,16,9,normal
"51,172","34,381",2014-11-29 18:56:58,10.869,906,27,307,9,203,0,43,23,14,16,12,normal
"51,164","34,381",2014-11-29 13:43:43,15.632,830,32,282,6,172,0,43,23,14,16,12,normal
"51,889","34,381",2014-12-22 14:44:01,0,0,0,0,0,0,0,43,23,14,16,16,normal
"51,844","34,381",2014-12-19 21:10:58,0,0,0,0,0,0,0,43,23,14,16,16,normal
"51,113","34,381",2014-11-27 16:03:40,0,0,0,0,0,0,0,43,23,14,16,11,normal
"50,895","34,439",2014-11-20 23:06:20,0,0,0,0,0,0,0,3,0,0,1,0,best
"50,921","34,439",2014-11-21 17:25:52,0,0,0,0,0,0,0,3,0,0,1,1,normal
"50,922","34,439",2014-11-21 17:33:06,0,0,0,0,0,0,0,3,0,0,1,1,normal
"51,231","34,443",2014-12-02 03:04:30,2.562,122,1,58,2,50,0,3,0,1,1,0,best
"51,233","34,443",2014-12-02 05:34:09,8.604,665,25,232,8,153,0,3,0,1,1,1,normal
"51,230","34,443",2014-12-02 03:00:43,7.281,175,2,64,2,57,0,3,0,1,1,0,normal
"50,902","34,444",2014-11-21 04:45:00,0,0,0,0,0,0,0,1,0,0,0,0,normal
"62,401","34,445",2015-10-17 04:14:26,11.26,784,25,297,7,203,0,8,3,1,2,2,normal
"50,937","34,445",2014-11-22 01:42:52,0,0,0,0,0,0,0,8,3,1,2,0,normal
"50,940","34,445",2014-11-22 04:26:29,0,0,0,0,0,0,0,8,3,1,2,0,normal
"50,905","34,445",2014-11-21 07:54:21,0,0,0,0,0,0,0,8,3,1,2,0,normal
"51,633","34,445",2014-12-13 23:07:59,0,0,0,0,0,0,0,8,3,1,2,0,best
"54,209","34,445",2015-02-28 06:49:49,24.774,386,4,160,2,128,0,8,3,1,2,1,normal
"55,007","34,445",2015-03-23 01:25:51,9.724,903,26,351,9,235,0,8,3,1,2,1,best
"59,427","34,445",2015-07-18 01:25:33,8.939,"1,763",74,649,21,397,0,8,3,1,2,2,normal
"50,916","34,448",2014-11-21 14:26:50,4.303,243,8,90,4,65,0,1,0,0,1,0,best
"50,951","34,457",2014-11-22 09:27:50,0,0,0,0,0,0,0,1,0,0,1,0,best
"50,952","34,458",2014-11-22 09:43:11,0,0,0,0,0,0,0,1,0,0,0,0,normal
"50,953","34,459",2014-11-22 10:04:27,0,0,0,0,0,0,0,1,0,0,0,0,normal
"60,219","34,465",2015-08-17 22:25:15,16.155,550,28,212,4,107,2,51,"2,615","1,999",18,11,best
"60,245","34,465",2015-08-18 21:32:52,8.247,623,21,219,9,131,2,51,"2,615","1,999",18,12,best
"60,299","34,465",2015-08-20 20:35:17,8.268,448,12,148,6,98,2,51,"2,615","1,999",18,13,best
"62,059","34,465",2015-10-08 23:48:53,14.226,867,41,320,7,178,2,51,"2,615","1,999",18,15,normal
"63,516","34,465",2015-11-14 20:35:50,14.734,555,21,209,4,141,2,51,"2,615","1,999",18,16,normal
"76,449","34,465",2016-11-02 17:08:02,0,0,0,0,0,0,2,51,"2,615","1,999",18,18,normal
"62,441","34,465",2015-10-18 13:53:56,22.356,606,23,218,3,120,2,51,"2,615","1,999",18,15,best
"51,742","34,465",2014-12-17 02:09:36,0,0,0,0,0,0,2,51,"2,615","1,999",18,2,best
"63,953","34,465",2015-11-28 23:23:36,0,0,0,0,0,0,2,51,"2,615","1,999",18,16,normal
"64,243","34,465",2015-12-07 21:46:56,0,0,0,0,0,0,2,51,"2,615","1,999",18,16,best
"66,710","34,465",2016-02-15 19:29:10,0,0,0,0,0,0,2,51,"2,615","1,999",18,18,normal
"52,324","34,465",2015-01-08 00:09:22,12.4,288,16,115,3,55,2,51,"2,615","1,999",18,3,normal
"51,147","34,465",2014-11-28 23:56:11,19.048,667,27,236,4,129,2,51,"2,615","1,999",18,0,normal
"51,149","34,465",2014-11-29 00:35:32,17.165,945,37,342,6,217,2,51,"2,615","1,999",18,0,normal
"51,199","34,465",2014-12-01 01:06:20,14.234,354,20,132,3,69,2,51,"2,615","1,999",18,0,normal
"50,971","34,465",2014-11-22 22:52:37,0,0,0,0,0,0,2,51,"2,615","1,999",18,0,normal
"51,590","34,465",2014-12-12 15:31:22,0,0,0,0,0,0,2,51,"2,615","1,999",18,1,normal
"51,595","34,465",2014-12-12 17:25:58,0,0,0,0,0,0,2,51,"2,615","1,999",18,1,normal
"51,636","34,465",2014-12-14 01:20:18,0,0,0,0,0,0,2,51,"2,615","1,999",18,1,normal
"51,642","34,465",2014-12-14 16:37:31,0,0,0,0,0,0,2,51,"2,615","1,999",18,1,best
"51,668","34,465",2014-12-15 13:28:01,0,0,0,0,0,0,2,51,"2,615","1,999",18,2,normal
"52,531","34,465",2015-01-13 13:58:50,17.016,305,11,109,2,64,2,51,"2,615","1,999",18,3,normal
"63,974","34,465",2015-11-29 13:42:26,0,0,0,0,0,0,2,51,"2,615","1,999",18,16,normal
"63,984","34,465",2015-11-29 17:06:15,0,0,0,0,0,0,2,51,"2,615","1,999",18,16,normal
"52,428","34,465",2015-01-11 01:37:21,0,0,0,0,0,0,2,51,"2,615","1,999",18,3,normal
"52,800","34,465",2015-01-22 00:26:27,15.165,414,14,144,3,91,2,51,"2,615","1,999",18,3,best
"53,137","34,465",2015-02-01 01:07:24,0,0,0,0,0,0,2,51,"2,615","1,999",18,4,normal
"51,489","34,465",2014-12-10 00:37:44,0,0,0,0,0,0,2,51,"2,615","1,999",18,0,best
"51,471","34,465",2014-12-09 13:43:25,11.178,305,11,115,3,67,2,51,"2,615","1,999",18,0,normal
"54,061","34,465",2015-02-23 20:35:37,13.423,358,14,130,3,76,2,51,"2,615","1,999",18,4,best
"54,050","34,465",2015-02-23 16:41:10,12.082,228,8,84,2,53,2,51,"2,615","1,999",18,4,normal
"75,729","34,465",2016-10-15 23:38:35,0,0,0,0,0,0,2,51,"2,615","1,999",18,18,normal
"54,267","34,465",2015-03-01 22:49:21,14.048,518,18,187,4,117,2,51,"2,615","1,999",18,6,best
"54,191","34,465",2015-02-27 16:57:52,2.054,84,2,32,2,22,2,51,"2,615","1,999",18,5,best
"54,884","34,465",2015-03-19 14:25:34,10.867,312,7,111,3,73,2,51,"2,615","1,999",18,7,normal
"85,311","34,465",2017-05-14 22:40:15,0,0,0,0,0,0,2,51,"2,615","1,999",18,18,normal
"55,331","34,465",2015-04-01 20:42:58,8.944,587,18,214,7,132,2,51,"2,615","1,999",18,7,best
"57,116","34,465",2015-05-12 22:42:24,10.264,685,36,262,8,141,2,51,"2,615","1,999",18,8,normal
"56,126","34,465",2015-04-21 16:46:37,9.919,374,14,135,4,85,2,51,"2,615","1,999",18,8,normal
"51,799","34,465",2014-12-18 23:45:02,0,0,0,0,0,0,2,51,"2,615","1,999",18,3,normal
"56,757","34,465",2015-05-05 00:42:12,13.958,778,25,282,6,179,2,51,"2,615","1,999",18,8,normal
"61,279","34,465",2015-09-19 01:53:25,12.139,880,44,332,9,173,2,51,"2,615","1,999",18,14,normal
"61,900","34,465",2015-10-05 15:36:16,20.587,560,16,202,3,134,2,51,"2,615","1,999",18,14,best
"57,988","34,465",2015-06-02 16:53:12,0,0,0,0,0,0,2,51,"2,615","1,999",18,8,normal
"69,257","34,465",2016-04-21 21:27:51,13.01,"1,434",54,522,12,320,2,51,"2,615","1,999",18,18,normal
"59,337","34,465",2015-07-15 12:58:52,11.377,473,21,173,5,96,2,51,"2,615","1,999",18,10,normal
"58,540","34,465",2015-06-17 23:46:51,0,0,0,0,0,0,2,51,"2,615","1,999",18,8,best
"59,108","34,465",2015-07-08 00:10:11,0,0,0,0,0,0,2,51,"2,615","1,999",18,9,best
"65,350","34,465",2016-01-06 15:26:38,16.953,"2,383",106,853,16,480,2,51,"2,615","1,999",18,17,best
"59,956","34,465",2015-08-08 00:38:55,17.545,"1,746",71,629,11,375,2,51,"2,615","1,999",18,10,best
"59,450","34,465",2015-07-19 00:24:18,25.181,461,25,166,2,91,2,51,"2,615","1,999",18,10,normal
"50,976","34,466",2014-11-23 01:44:16,0,0,0,0,0,0,0,1,0,0,0,0,normal
"60,546","34,467",2015-08-28 13:44:30,9.618,179,12,68,3,33,1,11,10,5,3,2,best
"53,364","34,467",2015-02-06 13:21:50,7.108,224,9,81,3,54,1,11,10,5,3,0,normal
"53,366","34,467",2015-02-06 13:41:13,28.641,494,14,179,2,127,1,11,10,5,3,0,normal
"53,367","34,467",2015-02-06 13:47:24,8.347,277,5,94,3,77,1,11,10,5,3,0,normal
"53,700","34,467",2015-02-15 12:06:58,0,0,0,0,0,0,1,11,10,5,3,0,normal
"53,775","34,467",2015-02-16 18:24:33,0,0,0,0,0,0,1,11,10,5,3,0,best
"53,777","34,467",2015-02-16 19:15:02,0,0,0,0,0,0,1,11,10,5,3,1,normal
"53,802","34,467",2015-02-17 05:20:11,0,0,0,0,0,0,1,11,10,5,3,1,normal
"53,822","34,467",2015-02-17 16:02:14,0,0,0,0,0,0,1,11,10,5,3,1,best
"53,861","34,467",2015-02-18 01:25:45,0,0,0,0,0,0,1,11,10,5,3,2,normal
"55,671","34,467",2015-04-11 16:13:00,0,0,0,0,0,0,1,11,10,5,3,2,normal
"50,994","34,471",2014-11-23 16:18:03,0,0,0,0,0,0,0,1,0,0,0,0,normal
"51,291","34,475",2014-12-03 19:15:22,7.921,427,11,154,5,109,10,2,11,8,1,0,best
"56,760","34,475",2015-05-05 05:00:17,7.157,385,11,122,6,84,10,2,11,8,1,1,normal
"51,145","34,480",2014-11-28 22:36:49,12.941,"1,211",38,418,10,280,0,1,7,0,1,0,best
"51,060","34,482",2014-11-25 16:21:37,32.183,468,11,197,2,159,0,3,1,1,0,0,normal
"51,290","34,482",2014-12-03 18:40:24,0,0,0,0,0,0,0,3,1,1,0,0,normal
"51,033","34,482",2014-11-24 20:06:25,5.359,112,2,38,2,26,0,3,1,1,0,0,normal
"51,062","34,494",2014-11-25 17:15:21,16.364,866,40,304,6,177,0,1,0,0,1,0,best
"51,097","34,514",2014-11-26 20:46:51,0,0,0,0,0,0,0,1,0,0,0,0,normal
"51,103","34,518",2014-11-27 11:17:53,12.378,352,11,135,3,83,0,1,0,1,0,0,normal
"64,330","34,530",2015-12-10 00:53:51,0,0,0,0,0,0,0,11,50,14,6,3,best
"66,128","34,530",2016-01-31 00:39:51,0,0,0,0,0,0,0,11,50,14,6,4,best
"67,883","34,530",2016-03-15 21:31:17,0,0,0,0,0,0,0,11,50,14,6,5,normal
"67,894","34,530",2016-03-16 07:16:20,0,0,0,0,0,0,0,11,50,14,6,5,best
"51,154","34,530",2014-11-29 07:44:30,15.426,860,45,338,6,204,0,11,50,14,6,0,normal
"52,677","34,530",2015-01-18 00:21:24,3.944,133,3,44,3,31,0,11,50,14,6,0,best
"56,754","34,530",2015-05-04 23:36:24,12.013,554,20,196,5,124,0,11,50,14,6,2,best
"56,348","34,530",2015-04-26 20:18:30,0,0,0,0,0,0,0,11,50,14,6,1,normal
"56,350","34,530",2015-04-26 20:47:44,0,0,0,0,0,0,0,11,50,14,6,1,best
"58,657","34,530",2015-06-21 20:11:40,19.783,"1,257",35,439,7,307,0,11,50,14,6,3,normal
"59,074","34,530",2015-07-07 07:37:13,0,0,0,0,0,0,0,11,50,14,6,3,normal
"51,161","34,543",2014-11-29 12:06:10,0,0,0,0,0,0,0,1,0,0,0,0,normal
"51,162","34,544",2014-11-29 12:50:17,14.681,640,26,223,5,131,0,1,0,0,0,0,normal
"51,197","34,558",2014-12-01 00:48:01,5.422,425,16,152,8,96,0,1,1,1,0,0,normal
"64,801","34,569",2015-12-22 18:51:35,0,0,0,0,0,0,82,3,100,53,1,0,normal
"66,488","34,569",2016-02-10 04:30:52,14.309,500,19,180,4,103,82,3,100,53,1,0,best
"78,376","34,569",2016-12-22 03:00:01,0,0,0,0,0,0,82,3,100,53,1,1,normal
"52,223","34,579",2015-01-04 14:04:11,7.857,745,26,266,10,168,0,32,61,47,12,8,best
"53,357","34,579",2015-02-06 11:51:03,7.835,251,7,92,3,63,0,32,61,47,12,10,normal
"51,288","34,579",2014-12-03 17:24:28,10.582,676,23,239,7,149,0,32,61,47,12,2,best
"51,433","34,579",2014-12-08 08:36:13,8.29,691,23,244,8,171,0,32,61,47,12,3,normal
"51,437","34,579",2014-12-08 13:05:47,21.052,355,2,128,2,108,0,32,61,47,12,3,best
"51,311","34,579",2014-12-04 09:21:02,9.873,371,10,133,4,84,0,32,61,47,12,3,normal
"51,252","34,579",2014-12-02 20:43:08,0,0,0,0,0,0,0,32,61,47,12,0,normal
"51,498","34,579",2014-12-10 14:26:01,0,0,0,0,0,0,0,32,61,47,12,4,normal
"51,501","34,579",2014-12-10 14:58:58,0,0,0,0,0,0,0,32,61,47,12,4,best
"51,508","34,579",2014-12-10 17:58:03,0,0,0,0,0,0,0,32,61,47,12,5,normal
"51,512","34,579",2014-12-10 18:26:02,0,0,0,0,0,0,0,32,61,47,12,5,normal
"51,540","34,579",2014-12-11 11:16:23,0,0,0,0,0,0,0,32,61,47,12,5,best
"51,598","34,579",2014-12-12 19:01:07,0,0,0,0,0,0,0,32,61,47,12,6,best
"51,616","34,579",2014-12-13 15:03:57,0,0,0,0,0,0,0,32,61,47,12,8,normal
"52,235","34,579",2015-01-04 21:12:28,12.153,359,6,137,3,103,0,32,61,47,12,9,normal
"52,412","34,579",2015-01-10 18:10:40,0,0,0,0,0,0,0,32,61,47,12,9,normal
"51,284","34,579",2014-12-03 17:00:27,9.323,98,2,35,1,26,0,32,61,47,12,1,best
"53,223","34,579",2015-02-03 12:01:59,9.87,276,14,103,3,62,0,32,61,47,12,9,normal
"53,420","34,579",2015-02-07 16:35:19,11.585,114,7,49,1,29,0,32,61,47,12,10,normal
"53,421","34,579",2015-02-07 16:47:35,5.894,305,6,116,4,88,0,32,61,47,12,10,best
"54,481","34,579",2015-03-08 18:02:07,10.414,162,4,47,2,32,0,32,61,47,12,12,normal
"51,270","34,579",2014-12-03 07:04:51,0,0,0,0,0,0,0,32,61,47,12,0,best
"53,760","34,579",2015-02-16 11:32:55,0,0,0,0,0,0,0,32,61,47,12,11,best
"53,350","34,579",2015-02-06 09:26:46,0,0,0,0,0,0,0,32,61,47,12,9,best
"51,603","34,579",2014-12-12 20:23:42,0,0,0,0,0,0,0,32,61,47,12,7,best
"53,925","34,579",2015-02-19 20:23:38,0,0,0,0,0,0,0,32,61,47,12,12,normal
"54,358","34,579",2015-03-04 10:12:33,6.363,328,10,138,4,111,0,32,61,47,12,12,normal
"54,355","34,579",2015-03-04 08:59:00,0.258,93,3,35,3,25,0,32,61,47,12,12,normal
"51,628","34,579",2014-12-13 19:00:09,0,0,0,0,0,0,0,32,61,47,12,8,normal
"51,589","34,579",2014-12-12 15:31:14,0,0,0,0,0,0,0,32,61,47,12,6,normal
"51,446","34,579",2014-12-08 22:10:58,9.473,379,14,143,4,92,0,32,61,47,12,4,normal
"56,195","34,579",2015-04-23 09:17:28,6.699,281,11,103,4,67,0,32,61,47,12,12,normal
"51,296","34,592",2014-12-03 22:41:17,12.071,"1,287",59,464,12,275,0,1,0,1,0,0,normal
"51,306","34,596",2014-12-04 03:41:20,7.2,684,13,225,9,166,0,1,0,0,0,0,normal
"51,317","34,600",2014-12-04 13:23:20,7.908,272,9,95,4,58,0,1,0,0,0,0,normal
"51,682","34,601",2014-12-15 20:58:24,0,0,0,0,0,0,1,1,8,2,0,0,normal
"62,257","34,603",2015-10-13 08:15:48,22.853,809,20,299,4,207,13,10,41,13,2,2,normal
"62,225","34,603",2015-10-12 16:17:44,23.164,208,6,75,1,50,13,10,41,13,2,2,normal
"67,748","34,603",2016-03-11 17:04:54,11.391,"1,304",54,478,12,306,13,10,41,13,2,2,normal
"62,226","34,603",2015-10-12 16:30:47,8.05,350,8,110,5,75,13,10,41,13,2,2,normal
"62,214","34,603",2015-10-12 14:25:02,13.548,511,12,166,4,122,13,10,41,13,2,2,normal
"51,409","34,603",2014-12-07 16:53:44,8.765,243,6,83,3,54,13,10,41,13,2,1,best
"51,406","34,603",2014-12-07 16:27:12,16.218,748,22,267,5,174,13,10,41,13,2,1,normal
"52,164","34,603",2015-01-02 14:18:58,9.908,715,26,247,8,156,13,10,41,13,2,2,normal
"53,807","34,603",2015-02-17 07:51:32,0,0,0,0,0,0,13,10,41,13,2,2,normal
"51,321","34,603",2014-12-04 15:19:46,29.701,819,30,284,3,173,13,10,41,13,2,0,best
"51,324","34,605",2014-12-04 16:01:46,9.769,279,7,97,3,64,0,1,0,0,0,0,normal
"51,347","34,617",2014-12-05 12:31:21,14.033,"3,840",160,"1,369",31,804,0,1,0,0,1,0,best
"51,352","34,618",2014-12-05 17:06:14,11.348,"2,048",61,691,20,446,0,1,1,1,1,0,best
"51,355","34,620",2014-12-05 19:08:16,5.853,155,2,60,2,47,0,1,0,0,0,0,normal
"51,359","34,621",2014-12-06 00:46:04,11.482,"1,442",41,483,14,312,0,2,0,0,0,0,normal
"51,794","34,621",2014-12-18 19:36:05,0,0,0,0,0,0,0,2,0,0,0,0,normal
"60,240","34,625",2015-08-18 17:41:10,14.555,"1,233",31,425,9,305,15,185,"1,063","1,691",96,59,normal
"51,787","34,625",2014-12-18 17:24:55,0,0,0,0,0,0,15,185,"1,063","1,691",96,2,best
"52,221","34,625",2015-01-04 13:12:07,5.826,158,8,56,4,32,15,185,"1,063","1,691",96,7,best
"60,889","34,625",2015-09-08 17:53:25,8.404,"1,296",37,449,16,297,15,185,"1,063","1,691",96,60,normal
