"id","id_user","ari","characters","complexwords","syllables","sentences","words","questions","answers","comments","reviews","accepted_answers","class"
"51,262","33,470",2.548,999,20,358,19,286,2,13,9,0,8,best
"51,120","33,470",3.235,328,11,128,6,90,2,13,9,0,8,best
"52,401","33,470",0,0,0,0,0,0,2,13,9,0,8,best
"53,786","33,470",0,0,0,0,0,0,2,13,9,0,8,best
"68,750","33,470",0,0,0,0,0,0,2,13,9,0,8,normal
"68,635","33,470",0,0,0,0,0,0,2,13,9,0,8,best
"68,706","33,470",0,0,0,0,0,0,2,13,9,0,8,normal
"48,280","33,471",0,0,0,0,0,0,0,1,0,0,0,normal
"48,300","33,477",0,0,0,0,0,0,1,2,2,0,1,best
"48,464","33,477",0,0,0,0,0,0,1,2,2,0,1,normal
"60,374","33,478",9.518,"1,161",39,406,13,262,0,10,32,4,3,normal
"60,376","33,478",11.872,"1,058",46,376,10,227,0,10,32,4,3,normal
"51,961","33,478",0,0,0,0,0,0,0,10,32,4,3,best
"74,658","33,478",0,0,0,0,0,0,0,10,32,4,3,normal
"75,640","33,478",0,0,0,0,0,0,0,10,32,4,3,normal
"58,134","33,478",0,0,0,0,0,0,0,10,32,4,3,best
"58,135","33,478",0,0,0,0,0,0,0,10,32,4,3,normal
"60,093","33,478",13.879,"2,917",93,986,25,579,0,10,32,4,3,best
"60,098","33,478",8.44,582,14,195,7,136,0,10,32,4,3,normal
"60,017","33,478",9.361,773,39,287,9,171,0,10,32,4,3,normal
"48,392","33,479",0,0,0,0,0,0,0,4,5,5,2,best
"48,412","33,479",0,0,0,0,0,0,0,4,5,5,2,normal
"52,289","33,479",11.923,"1,449",61,505,16,276,0,4,5,5,2,best
"52,152","33,479",0,0,0,0,0,0,0,4,5,5,2,normal
"48,391","33,499",0,0,0,0,0,0,1,1,1,0,1,best
"48,402","33,503",0,0,0,0,0,0,0,1,0,0,0,normal
"54,134","33,508",1.359,86,3,32,3,21,32,1,40,18,0,normal
"48,655","33,511",16.715,"2,471",85,880,16,603,5,2,6,12,0,normal
"48,649","33,511",0,0,0,0,0,0,5,2,6,12,0,normal
"48,423","33,512",0,0,0,0,0,0,1,4,6,0,2,best
"48,479","33,512",0,0,0,0,0,0,1,4,6,0,2,normal
"49,416","33,512",17.987,"1,674",71,551,11,313,1,4,6,0,2,best
"48,945","33,512",11.784,"1,079",33,380,10,239,1,4,6,0,2,normal
"60,716","33,515",8.088,271,11,96,4,57,11,2,13,9,1,normal
"58,805","33,515",0,0,0,0,0,0,11,2,13,9,1,best
"48,439","33,516",0,0,0,0,0,0,0,2,0,0,0,normal
"48,437","33,516",0,0,0,0,0,0,0,2,0,0,0,normal
"48,677","33,530",12.609,"1,017",42,365,9,219,3,7,0,22,1,best
"48,680","33,530",8.142,"1,697",55,621,20,418,3,7,0,22,1,normal
"48,725","33,530",11.52,490,29,176,5,101,3,7,0,22,1,normal
"48,727","33,530",13.995,475,15,157,4,95,3,7,0,22,1,normal
"49,033","33,530",7.314,403,10,142,6,89,3,7,0,22,1,normal
"48,602","33,530",7.754,357,6,120,5,79,3,7,0,22,1,normal
"48,637","33,530",0,0,0,0,0,0,3,7,0,22,1,normal
"48,518","33,538",0,0,0,0,0,0,0,1,0,0,0,normal
"48,544","33,544",0,0,0,0,0,0,0,1,0,0,0,normal
"69,649","33,546",0,0,0,0,0,0,0,1,1,1,0,normal
"48,762","33,551",9.974,370,20,135,5,72,2,1,2,0,0,normal
"53,898","33,574",0,0,0,0,0,0,0,1,8,0,0,normal
"49,669","33,576",11.085,239,10,86,3,45,0,1,0,2,0,normal
"48,673","33,580",0,0,0,0,0,0,2,4,3,0,1,normal
"48,646","33,580",11.977,508,20,181,5,104,2,4,3,0,1,normal
"48,672","33,580",6.421,428,15,156,6,106,2,4,3,0,1,best
"48,675","33,580",6.607,294,10,99,5,64,2,4,3,0,1,normal
"56,885","33,583",0.834,255,5,95,6,75,10,50,51,20,15,normal
"68,165","33,583",0,0,0,0,0,0,10,50,51,20,15,normal
"63,479","33,583",8.45,593,15,210,7,141,10,50,51,20,15,best
"64,581","33,583",13.936,"1,726",55,665,13,456,10,50,51,20,15,normal
"64,108","33,583",0,0,0,0,0,0,10,50,51,20,15,normal
"64,268","33,583",0,0,0,0,0,0,10,50,51,20,15,normal
"78,866","33,583",10.165,968,40,368,10,223,10,50,51,20,15,normal
"64,633","33,583",14.509,"1,862",64,651,14,416,10,50,51,20,15,normal
"65,751","33,583",11.318,"1,253",54,432,13,259,10,50,51,20,15,best
"65,810","33,583",8.262,599,19,220,7,147,10,50,51,20,15,best
"66,015","33,583",12.637,835,49,313,8,166,10,50,51,20,15,normal
"48,766","33,583",30.455,247,9,102,1,71,10,50,51,20,15,normal
"67,104","33,583",2.005,154,3,60,3,46,10,50,51,20,15,normal
"78,037","33,583",0,0,0,0,0,0,10,50,51,20,15,normal
"48,623","33,583",11.554,518,18,176,5,112,10,50,51,20,15,normal
"65,731","33,583",5.958,475,15,180,7,118,10,50,51,20,15,normal
"62,026","33,583",6.142,80,2,30,1,25,10,50,51,20,15,normal
"49,327","33,583",16.74,"1,906",94,679,13,383,10,50,51,20,15,normal
"49,843","33,583",0,0,0,0,0,0,10,50,51,20,15,normal
"50,174","33,583",12.528,"1,351",49,463,12,292,10,50,51,20,15,normal
"50,347","33,583",18.836,856,34,319,5,216,10,50,51,20,15,normal
"58,334","33,583",0,0,0,0,0,0,10,50,51,20,15,normal
"58,975","33,583",0,0,0,0,0,0,10,50,51,20,15,normal
"60,301","33,583",30.344,217,0,80,1,77,10,50,51,20,15,best
"48,645","33,583",4.478,469,12,165,8,120,10,50,51,20,15,normal
"61,521","33,583",0,0,0,0,0,0,10,50,51,20,15,normal
"57,030","33,583",10.272,"2,037",56,714,20,499,10,50,51,20,15,normal
"56,887","33,583",6.02,280,6,97,4,71,10,50,51,20,15,normal
"57,227","33,583",10.461,"1,007",38,342,11,214,10,50,51,20,15,normal
"80,016","33,583",15.761,146,4,61,1,40,10,50,51,20,15,normal
"57,261","33,583",5.772,848,24,299,13,208,10,50,51,20,15,normal
"57,268","33,583",3.092,393,10,143,8,102,10,50,51,20,15,normal
"73,514","33,583",9.914,416,14,178,4,132,10,50,51,20,15,best
"56,626","33,583",7.367,581,17,201,8,134,10,50,51,20,15,best
"57,715","33,583",0,0,0,0,0,0,10,50,51,20,15,normal
"57,793","33,583",0,0,0,0,0,0,10,50,51,20,15,normal
"58,041","33,583",0,0,0,0,0,0,10,50,51,20,15,normal
"57,999","33,583",0,0,0,0,0,0,10,50,51,20,15,best
"72,440","33,583",9.998,600,23,221,6,148,10,50,51,20,15,normal
"58,161","33,583",0,0,0,0,0,0,10,50,51,20,15,normal
"58,236","33,583",0,0,0,0,0,0,10,50,51,20,15,best
"59,030","33,583",7.307,167,6,93,2,70,10,50,51,20,15,best
"58,719","33,583",4.975,636,12,214,10,165,10,50,51,20,15,best
"58,800","33,583",23.112,398,14,155,2,110,10,50,51,20,15,best
"59,305","33,583",3.938,59,2,23,1,16,10,50,51,20,15,normal
"58,829","33,583",0,0,0,0,0,0,10,50,51,20,15,normal
"59,165","33,583",0,0,0,0,0,0,10,50,51,20,15,best
"59,201","33,583",0,0,0,0,0,0,10,50,51,20,15,best
"59,231","33,583",0,0,0,0,0,0,10,50,51,20,15,best
"59,899","33,583",24.986,457,22,166,2,90,10,50,51,20,15,best
"48,689","33,584",8.521,286,13,103,4,60,2,1,5,1,1,best
"71,967","33,587",0,0,0,0,0,0,0,4,10,4,2,normal
"71,848","33,587",9.472,259,10,94,3,57,0,4,10,4,2,best
"72,779","33,587",5.119,227,7,86,4,54,0,4,10,4,2,best
"71,824","33,587",10.208,"1,757",48,602,18,407,0,4,10,4,2,normal
"54,927","33,592",5.215,204,5,68,5,43,11,1,9,12,1,best
"48,722","33,593",7.619,543,18,196,8,118,7,1,14,2,0,normal
"48,652","33,598",5.523,531,17,188,9,125,0,1,7,0,0,normal
"48,668","33,607",11.043,"1,231",23,389,12,277,0,1,0,2,0,normal
"48,671","33,610",12.063,"1,628",36,570,14,397,0,2,0,1,0,normal
"48,679","33,610",14.41,"2,259",69,771,17,512,0,2,0,1,0,normal
"48,681","33,614",8.322,"1,325",27,435,16,312,2,1,2,2,0,normal
"69,426","33,617",10.492,"1,010",32,361,10,237,1,19,26,13,6,normal
"62,539","33,617",0,0,0,0,0,0,1,19,26,13,6,best
"62,575","33,617",0,0,0,0,0,0,1,19,26,13,6,normal
"62,645","33,617",0,0,0,0,0,0,1,19,26,13,6,normal
"48,684","33,617",8.363,604,20,224,7,148,1,19,26,13,6,normal
"48,711","33,617",5.204,"1,660",52,588,27,411,1,19,26,13,6,normal
"48,751","33,617",6.978,469,10,160,6,120,1,19,26,13,6,normal
"48,753","33,617",10.03,601,23,220,6,148,1,19,26,13,6,normal
"48,776","33,617",5.59,390,10,133,6,97,1,19,26,13,6,best
"48,685","33,617",10.04,307,10,113,3,79,1,19,26,13,6,normal
"51,426","33,617",9.442,"1,189",45,438,14,259,1,19,26,13,6,normal
"48,923","33,617",0,0,0,0,0,0,1,19,26,13,6,best
"48,956","33,617",12.323,698,23,236,6,163,1,19,26,13,6,best
"49,105","33,617",0,0,0,0,0,0,1,19,26,13,6,best
"48,712","33,617",2.168,465,11,174,9,137,1,19,26,13,6,best
"51,365","33,617",9.665,317,15,113,4,65,1,19,26,13,6,normal
"69,389","33,617",8.252,969,34,332,13,212,1,19,26,13,6,normal
"69,392","33,617",17.885,648,17,235,4,175,1,19,26,13,6,normal
"69,394","33,617",9.178,296,3,113,3,100,1,19,26,13,6,normal
"50,753","33,623",5.258,254,9,87,5,57,1,2,0,0,1,normal
"48,867","33,623",13.81,493,17,170,4,105,1,2,0,0,1,best
"48,769","33,636",7.317,"1,023",25,373,12,287,0,1,0,0,0,normal
"82,039","33,638",13.14,992,27,340,8,235,0,9,21,29,4,best
"64,625","33,638",10.543,832,42,300,9,177,0,9,21,29,4,best
"64,404","33,638",0,0,0,0,0,0,0,9,21,29,4,best
"65,067","33,638",9.927,"1,479",63,523,16,332,0,9,21,29,4,normal
"64,861","33,638",0,0,0,0,0,0,0,9,21,29,4,normal
"64,929","33,638",0,0,0,0,0,0,0,9,21,29,4,normal
"64,930","33,638",0,0,0,0,0,0,0,9,21,29,4,normal
"64,931","33,638",0,0,0,0,0,0,0,9,21,29,4,best
"81,939","33,638",12.92,"1,037",43,364,10,201,0,9,21,29,4,normal
"69,439","33,645",0,0,0,0,0,0,4,8,16,7,3,normal
"70,100","33,645",0,0,0,0,0,0,4,8,16,7,3,normal
"68,920","33,645",0,0,0,0,0,0,4,8,16,7,3,best
"69,879","33,645",0,0,0,0,0,0,4,8,16,7,3,best
"69,358","33,645",10.529,"1,194",48,419,13,253,4,8,16,7,3,normal
"70,282","33,645",0,0,0,0,0,0,4,8,16,7,3,best
"69,275","33,645",13.037,"1,659",70,604,14,364,4,8,16,7,3,normal
"70,256","33,645",0,0,0,0,0,0,4,8,16,7,3,normal
"48,825","33,654",0,0,0,0,0,0,0,1,0,0,1,best
"48,839","33,660",12.266,"1,960",76,696,18,418,0,1,1,1,0,normal
"48,878","33,669",0,0,0,0,0,0,0,1,0,0,0,normal
"57,207","33,671",7.324,279,13,102,5,57,1,1,1,0,0,normal
"48,890","33,675",0,0,0,0,0,0,0,1,0,0,1,best
"48,922","33,684",11.95,"1,101",28,381,10,246,0,1,0,0,0,normal
"48,943","33,689",10.665,284,9,100,3,61,0,1,1,1,0,normal
"60,480","33,690",10.779,"1,165",41,393,13,238,7,18,44,25,9,normal
"56,881","33,690",15.565,"3,871",164,"1,386",29,767,7,18,44,25,9,best
"49,658","33,690",13.065,"1,319",51,463,11,294,7,18,44,25,9,best
"49,254","33,690",0,0,0,0,0,0,7,18,44,25,9,normal
"49,877","33,690",0,0,0,0,0,0,7,18,44,25,9,normal
"50,569","33,690",7.23,489,14,180,6,128,7,18,44,25,9,normal
"57,141","33,690",9.734,"7,539",255,"2,737",78,"1,823",7,18,44,25,9,normal
"49,880","33,690",0,0,0,0,0,0,7,18,44,25,9,best
"56,973","33,690",18.15,"3,825",129,"1,377",23,912,7,18,44,25,9,best
"57,069","33,690",12.677,"4,716",202,"1,730",40,"1,074",7,18,44,25,9,best
"56,908","33,690",11.507,501,25,181,6,94,7,18,44,25,9,normal
"56,920","33,690",9.48,744,28,278,8,176,7,18,44,25,9,normal
"57,266","33,690",18.619,"1,018",48,369,6,226,7,18,44,25,9,best
"49,782","33,690",0,0,0,0,0,0,7,18,44,25,9,best
"56,319","33,690",0,0,0,0,0,0,7,18,44,25,9,normal
"49,874","33,690",0,0,0,0,0,0,7,18,44,25,9,normal
"56,496","33,690",0,0,0,0,0,0,7,18,44,25,9,best
"56,583","33,690",0,0,0,0,0,0,7,18,44,25,9,best
"51,655","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"50,071","33,696",-2.515,76,0,28,3,24,0,76,104,92,13,normal
"51,565","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"49,257","33,696",10.882,"1,060",43,378,11,227,0,76,104,92,13,best
"49,920","33,696",11.58,418,16,145,4,91,0,76,104,92,13,best
"50,108","33,696",5.961,327,14,122,6,72,0,76,104,92,13,normal
"50,111","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"49,221","33,696",6.306,222,11,77,5,45,0,76,104,92,13,best
"50,149","33,696",6.936,355,12,123,7,72,0,76,104,92,13,normal
"49,615","33,696",8.983,665,27,255,8,148,0,76,104,92,13,best
"49,625","33,696",13.854,378,16,140,3,83,0,76,104,92,13,normal
"49,655","33,696",8.896,208,11,79,3,42,0,76,104,92,13,normal
"49,662","33,696",12.561,460,16,161,4,102,0,76,104,92,13,best
"49,678","33,696",7.734,497,24,183,8,103,0,76,104,92,13,normal
"49,683","33,696",8.03,509,15,180,6,127,0,76,104,92,13,normal
"49,690","33,696",12.193,"1,724",69,620,16,366,0,76,104,92,13,best
"49,706","33,696",5.163,355,9,144,5,102,0,76,104,92,13,normal
"49,712","33,696",7.837,237,9,88,3,56,0,76,104,92,13,normal
"49,746","33,696",5.919,262,12,96,5,57,0,76,104,92,13,normal
"49,754","33,696",10.213,349,17,128,4,73,0,76,104,92,13,normal
"49,758","33,696",5.816,78,2,36,1,30,0,76,104,92,13,normal
"49,763","33,696",10.039,229,11,77,3,45,0,76,104,92,13,normal
"49,788","33,696",9.511,240,9,83,3,50,0,76,104,92,13,normal
"49,372","33,696",5.645,631,19,234,10,153,0,76,104,92,13,normal
"49,426","33,696",6.229,292,9,98,5,65,0,76,104,92,13,normal
"49,489","33,696",8.952,880,32,302,11,191,0,76,104,92,13,normal
"49,575","33,696",5.459,373,12,136,6,91,0,76,104,92,13,normal
"49,545","33,696",9.203,385,13,147,4,100,0,76,104,92,13,normal
"49,050","33,696",8.436,514,11,162,7,110,0,76,104,92,13,normal
"49,685","33,696",17.326,920,28,313,6,187,0,76,104,92,13,normal
"49,665","33,696",0,0,0,0,0,0,0,76,104,92,13,best
"49,210","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"49,122","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"49,264","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"49,836","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"49,871","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"49,857","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"50,150","33,696",18.455,327,6,122,2,94,0,76,104,92,13,normal
"50,151","33,696",6.319,355,9,113,6,79,0,76,104,92,13,normal
"50,207","33,696",5.601,170,8,64,3,39,0,76,104,92,13,normal
"49,833","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"50,619","33,696",6.07,395,7,132,6,95,0,76,104,92,13,normal
"50,650","33,696",6.042,267,9,101,4,65,0,76,104,92,13,normal
"49,896","33,696",12.507,345,12,125,3,77,0,76,104,92,13,normal
"49,933","33,696",3.139,197,5,73,4,51,0,76,104,92,13,normal
"49,954","33,696",4.296,366,7,126,7,89,0,76,104,92,13,normal
"49,972","33,696",7.603,149,8,58,3,29,0,76,104,92,13,normal
"50,058","33,696",18.446,506,10,163,3,123,0,76,104,92,13,normal
"50,063","33,696",11.398,811,32,284,8,174,0,76,104,92,13,normal
"50,415","33,696",8.134,281,11,100,5,55,0,76,104,92,13,normal
"50,738","33,696",4.358,444,10,163,7,123,0,76,104,92,13,normal
"50,116","33,696",0,0,0,0,0,0,0,76,104,92,13,best
"50,143","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"50,126","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"50,142","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"51,302","33,696",7.724,244,10,95,3,60,0,76,104,92,13,normal
"51,418","33,696",3.338,90,4,34,2,22,0,76,104,92,13,normal
"51,114","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"51,025","33,696",6.978,214,9,76,4,44,0,76,104,92,13,normal
"51,212","33,696",10.335,552,23,202,6,119,0,76,104,92,13,normal
"50,806","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"50,932","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"51,002","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"51,005","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"51,520","33,696",0,0,0,0,0,0,0,76,104,92,13,best
"52,194","33,696",9.703,355,16,118,5,69,0,76,104,92,13,best
"48,969","33,696",6.8,663,23,236,10,151,0,76,104,92,13,normal
"52,118","33,696",0,0,0,0,0,0,0,76,104,92,13,best
"50,977","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"52,117","33,696",0,0,0,0,0,0,0,76,104,92,13,best
"53,689","33,696",0,0,0,0,0,0,0,76,104,92,13,normal
"51,213","33,696",3.388,204,5,70,5,48,0,76,104,92,13,best
"49,627","33,696",12.76,428,13,142,4,86,0,76,104,92,13,normal
"51,115","33,696",5.734,294,10,102,5,68,0,76,104,92,13,normal
"51,095","33,696",6.945,581,20,214,8,139,0,76,104,92,13,normal
"49,717","33,696",9.509,281,13,103,4,55,0,76,104,92,13,normal
"49,235","33,712",1.345,55,0,25,1,22,12,2,13,2,0,normal
"50,110","33,712",0,0,0,0,0,0,12,2,13,2,0,normal
"75,065","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"60,325","33,720",19.718,"2,512",99,911,14,552,4,418,648,"2,590",195,best
"60,377","33,720",11.107,981,33,367,9,242,4,418,648,"2,590",195,best
"60,386","33,720",14.518,"2,245",73,796,17,493,4,418,648,"2,590",195,best
"60,417","33,720",16.184,"1,490",74,509,13,251,4,418,648,"2,590",195,normal
"60,462","33,720",19.023,"4,150",147,"1,513",24,905,4,418,648,"2,590",195,normal
"60,495","33,720",18.518,622,34,227,4,114,4,418,648,"2,590",195,normal
"60,882","33,720",17.898,817,24,279,5,183,4,418,648,"2,590",195,best
"74,327","33,720",9.935,886,38,337,11,180,4,418,648,"2,590",195,normal
"60,982","33,720",12.048,"2,382",127,852,26,453,4,418,648,"2,590",195,normal
"61,073","33,720",13.947,"1,817",80,651,15,373,4,418,648,"2,590",195,normal
"72,991","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"60,285","33,720",22.641,"1,030",37,354,5,227,4,418,648,"2,590",195,best
"60,563","33,720",12.919,948,34,343,8,211,4,418,648,"2,590",195,best
"60,646","33,720",16.531,887,39,319,6,186,4,418,648,"2,590",195,best
"60,670","33,720",19.647,"1,592",45,613,9,411,4,418,648,"2,590",195,normal
"60,731","33,720",16.056,"1,754",63,605,12,386,4,418,648,"2,590",195,best
"76,337","33,720",9.916,259,13,98,3,55,4,418,648,"2,590",195,normal
"60,782","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"60,791","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"67,805","33,720",12.91,"4,474",188,"1,598",39,952,4,418,648,"2,590",195,best
"68,747","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"60,873","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"66,843","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"61,122","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"62,077","33,720",9.827,651,28,228,8,134,4,418,648,"2,590",195,best
"62,227","33,720",12.016,460,18,177,4,110,4,418,648,"2,590",195,best
"68,475","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"62,268","33,720",14.732,"2,462",100,975,18,572,4,418,648,"2,590",195,best
"62,339","33,720",37.105,949,23,344,3,239,4,418,648,"2,590",195,normal
"62,382","33,720",19.52,"2,814",80,"1,047",16,727,4,418,648,"2,590",195,best
"61,770","33,720",14.523,"1,453",55,518,11,319,4,418,648,"2,590",195,best
"61,818","33,720",17.987,979,29,376,6,261,4,418,648,"2,590",195,normal
"61,859","33,720",21.666,"2,370",39,919,13,714,4,418,648,"2,590",195,normal
"61,870","33,720",8.523,568,11,188,7,129,4,418,648,"2,590",195,best
"70,849","33,720",8.978,612,25,214,8,129,4,418,648,"2,590",195,normal
"61,258","33,720",13.42,"2,129",110,779,18,447,4,418,648,"2,590",195,normal
"61,327","33,720",10.085,996,37,358,10,241,4,418,648,"2,590",195,normal
"61,975","33,720",32.559,516,7,195,2,152,4,418,648,"2,590",195,best
"64,701","33,720",1.006,"1,062",22,371,32,276,4,418,648,"2,590",195,normal
"68,624","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"61,416","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"75,385","33,720",13.619,"2,073",66,706,17,444,4,418,648,"2,590",195,normal
"61,435","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"61,456","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"61,505","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"61,514","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"61,577","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"61,584","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"61,611","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"61,646","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"61,675","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"61,687","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"49,547","33,720",16.187,298,6,114,2,82,4,418,648,"2,590",195,best
"63,411","33,720",18.517,"1,670",56,638,10,447,4,418,648,"2,590",195,best
"63,565","33,720",15.913,"2,578",89,886,18,551,4,418,648,"2,590",195,best
"63,086","33,720",8.592,"1,293",51,464,16,291,4,418,648,"2,590",195,best
"63,146","33,720",15.893,"2,777",121,991,20,562,4,418,648,"2,590",195,normal
"63,173","33,720",12.819,"1,420",70,513,14,273,4,418,648,"2,590",195,best
"63,177","33,720",8.019,456,17,184,5,133,4,418,648,"2,590",195,best
"63,193","33,720",10.849,331,9,129,3,92,4,418,648,"2,590",195,best
"74,237","33,720",15.461,"1,215",53,425,9,247,4,418,648,"2,590",195,best
"62,704","33,720",12.542,"1,169",38,431,10,267,4,418,648,"2,590",195,best
"62,710","33,720",9.141,425,14,150,5,95,4,418,648,"2,590",195,normal
"62,718","33,720",12.747,"1,240",42,487,10,343,4,418,648,"2,590",195,normal
"73,677","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"62,785","33,720",10.236,639,31,242,7,138,4,418,648,"2,590",195,normal
"70,813","33,720",14.054,"1,637",77,571,14,321,4,418,648,"2,590",195,best
"62,474","33,720",8.206,651,11,256,7,197,4,418,648,"2,590",195,normal
"62,554","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"62,597","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"62,652","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"62,656","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"62,658","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"62,877","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"62,887","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"64,640","33,720",11.566,792,43,297,8,164,4,418,648,"2,590",195,best
"62,907","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"62,962","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"70,033","33,720",12.995,655,36,234,7,119,4,418,648,"2,590",195,best
"63,040","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"63,297","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"73,128","33,720",14.224,"2,041",68,699,16,437,4,418,648,"2,590",195,best
"63,353","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"73,784","33,720",19.773,"5,910",257,"2,154",33,"1,252",4,418,648,"2,590",195,best
"74,709","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"63,738","33,720",32.788,483,15,204,2,160,4,418,648,"2,590",195,best
"73,902","33,720",15.502,"4,381",172,"1,546",32,906,4,418,648,"2,590",195,best
"63,789","33,720",25.228,590,13,254,3,194,4,418,648,"2,590",195,best
"64,144","33,720",16.054,"3,502",110,"1,200",24,767,4,418,648,"2,590",195,best
"49,159","33,720",6.713,716,22,268,10,173,4,418,648,"2,590",195,normal
"73,435","33,720",16.613,"1,425",65,496,10,278,4,418,648,"2,590",195,best
"77,407","33,720",30.252,"2,178",72,767,8,496,4,418,648,"2,590",195,best
"74,182","33,720",25.615,"4,308",112,"1,545",19,"1,061",4,418,648,"2,590",195,normal
"64,571","33,720",6.257,530,23,199,8,126,4,418,648,"2,590",195,best
"63,923","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"73,468","33,720",10.831,977,30,360,9,252,4,418,648,"2,590",195,normal
"76,608","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"64,150","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"64,177","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"64,314","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"49,458","33,720",2.818,121,3,52,2,40,4,418,648,"2,590",195,normal
"65,232","33,720",13.633,"1,490",67,559,12,328,4,418,648,"2,590",195,normal
"76,547","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"65,291","33,720",28.171,472,13,174,2,130,4,418,648,"2,590",195,best
"69,437","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"65,407","33,720",12.934,725,27,264,6,167,4,418,648,"2,590",195,normal
"78,293","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"75,497","33,720",34.973,"1,403",26,502,5,398,4,418,648,"2,590",195,normal
"64,789","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"71,733","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"65,168","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"75,488","33,720",20.966,547,10,202,3,154,4,418,648,"2,590",195,normal
"65,199","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"65,480","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
"65,507","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"55,988","33,720",11.725,350,7,136,3,98,4,418,648,"2,590",195,normal
"65,774","33,720",9.256,758,27,263,10,156,4,418,648,"2,590",195,normal
"65,777","33,720",11.437,"1,221",45,442,12,262,4,418,648,"2,590",195,normal
"66,291","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,best
"66,048","33,720",18.344,"1,340",37,469,8,302,4,418,648,"2,590",195,normal
"65,374","33,720",17.523,"1,243",51,413,8,253,4,418,648,"2,590",195,normal
"77,271","33,720",0,0,0,0,0,0,4,418,648,"2,590",195,normal
